TIME,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
154.500000000,0.320991,0.255737,0.337478,0.305054,0.269891,0.236125,0.2439,0.352213,0.276933,0.274825,0.27184,0.29387
154.600000000,0.306659,0.240647,0.382134,0.315129,0.276388,0.22015,0.243008,0.358431,0.245157,0.268054,0.269045,0.293246
154.700000000,0.301294,0.239729,0.39231,0.309583,0.267074,0.256791,0.25351,0.344025,0.231322,0.267369,0.271047,0.289221
154.800000000,0.305977,0.256046,0.347907,0.302639,0.257948,0.274422,0.275575,0.328941,0.223386,0.29025,0.272398,0.306354
154.900000000,0.322363,0.252317,0.299522,0.312892,0.270492,0.285353,0.281736,0.314744,0.22305,0.312287,0.272094,0.300769
155.000000000,0.306068,0.25294,0.298985,0.311707,0.262222,0.282941,0.282522,0.297523,0.252919,0.31977,0.290167,0.297015
155.100000000,0.29413,0.258931,0.306489,0.292092,0.244207,0.288868,0.283703,0.278825,0.277986,0.312407,0.305019,0.312995
155.200000000,0.305502,0.254558,0.313231,0.292143,0.256786,0.296602,0.268577,0.252998,0.283267,0.301019,0.314948,0.313544
155.300000000,0.302021,0.23547,0.329045,0.288425,0.273798,0.286548,0.284007,0.24225,0.271075,0.308773,0.32229,0.304575
155.400000000,0.321179,0.219462,0.333738,0.266916,0.276745,0.295904,0.274726,0.250991,0.268108,0.298907,0.33656,0.298224
155.500000000,0.324157,0.237534,0.321593,0.260266,0.258073,0.310782,0.260154,0.258101,0.263648,0.276821,0.353886,0.313815
155.600000000,0.309003,0.237428,0.312207,0.260968,0.26801,0.324163,0.281007,0.248122,0.272131,0.269613,0.347089,0.312905
155.700000000,0.322425,0.217294,0.283836,0.265761,0.290554,0.303659,0.279685,0.240458,0.287773,0.281049,0.347481,0.320022
155.800000000,0.309302,0.209957,0.26159,0.274269,0.293676,0.287237,0.281329,0.265233,0.27786,0.293461,0.35139,0.333993
155.900000000,0.293629,0.206692,0.264771,0.270562,0.290418,0.318134,0.265612,0.274726,0.270049,0.305382,0.35645,0.320836
156.000000000,0.288574,0.224393,0.293533,0.241826,0.27725,0.331464,0.239748,0.268038,0.282122,0.292143,0.372161,0.319732
156.100000000,0.303386,0.225194,0.295825,0.2369,0.251764,0.334385,0.239981,0.260117,0.292137,0.266407,0.386598,0.327699
156.200000000,0.316857,0.228811,0.297787,0.238493,0.236118,0.324073,0.251671,0.249063,0.287869,0.263296,0.379713,0.34521
156.300000000,0.320339,0.223589,0.322491,0.244277,0.240397,0.305179,0.248319,0.230638,0.299449,0.270574,0.368019,0.345862
156.400000000,0.319519,0.221797,0.317523,0.246811,0.259492,0.281841,0.247465,0.226922,0.288001,0.288997,0.38319,0.337899
156.500000000,0.29603,0.24045,0.297937,0.240111,0.277055,0.279416,0.266136,0.24805,0.269928,0.297032,0.381049,0.338603
156.600000000,0.284339,0.228721,0.300736,0.216746,0.269496,0.321274,0.267801,0.255774,0.280614,0.288059,0.38767,0.323147
156.700000000,0.288883,0.22841,0.306014,0.222307,0.242141,0.323687,0.266057,0.272922,0.303308,0.271286,0.383232,0.316502
156.800000000,0.295388,0.243454,0.312527,0.232093,0.247654,0.307027,0.258361,0.294559,0.301728,0.259331,0.356283,0.328013
156.900000000,0.302032,0.242849,0.33121,0.232609,0.253164,0.303043,0.245762,0.316459,0.293778,0.255558,0.346869,0.312391
157.000000000,0.295997,0.250439,0.319814,0.224924,0.268246,0.305508,0.246814,0.316827,0.290385,0.262172,0.340379,0.318262
157.100000000,0.295036,0.253578,0.295575,0.245461,0.271714,0.313919,0.253872,0.298287,0.305913,0.274594,0.323827,0.318415
157.200000000,0.304543,0.250873,0.310814,0.262736,0.258632,0.30261,0.253119,0.306944,0.307594,0.268307,0.324496,0.300055
157.300000000,0.307318,0.229883,0.330518,0.267433,0.257757,0.296952,0.235156,0.321788,0.304395,0.264704,0.340217,0.28286
157.400000000,0.310011,0.223912,0.342755,0.242095,0.258008,0.283771,0.213478,0.337692,0.294153,0.269525,0.352767,0.295548
157.500000000,0.310826,0.217313,0.342723,0.217467,0.251821,0.304693,0.189074,0.340131,0.291611,0.25998,0.366991,0.310503
157.600000000,0.308794,0.239462,0.327373,0.248827,0.260867,0.30058,0.237835,0.336845,0.279001,0.25618,0.334764,0.307002
157.700000000,0.310792,0.256895,0.340206,0.258733,0.245715,0.289988,0.251151,0.339303,0.269314,0.255497,0.331986,0.289887
157.800000000,0.308134,0.239762,0.336027,0.283921,0.261838,0.298472,0.235353,0.325682,0.280245,0.269549,0.330739,0.272684
157.900000000,0.317027,0.220935,0.316748,0.276877,0.269732,0.295115,0.254451,0.342741,0.269837,0.270783,0.317916,0.290551
158.000000000,0.313743,0.249717,0.304034,0.254717,0.271539,0.29866,0.255746,0.354009,0.264126,0.256085,0.311809,0.309294
158.100000000,0.314429,0.266299,0.308677,0.273421,0.266723,0.29095,0.245466,0.326927,0.273356,0.254461,0.315701,0.313224
158.200000000,0.321668,0.264588,0.305333,0.304481,0.254305,0.276004,0.2236,0.313372,0.260098,0.281641,0.333553,0.305462
158.300000000,0.325301,0.261527,0.279554,0.326697,0.235465,0.3048,0.20662,0.308708,0.244923,0.303485,0.339626,0.295173
158.400000000,0.331295,0.25097,0.27035,0.312548,0.228779,0.319088,0.215264,0.307413,0.251846,0.306075,0.34594,0.291035
158.500000000,0.330874,0.247905,0.266978,0.302302,0.269513,0.29867,0.23197,0.29044,0.266316,0.285893,0.322942,0.330822
158.600000000,0.341436,0.254176,0.264592,0.306785,0.284533,0.284969,0.254941,0.286136,0.254695,0.262129,0.30982,0.340712
158.700000000,0.359511,0.245215,0.283141,0.302539,0.274071,0.283514,0.268834,0.313143,0.244424,0.263577,0.289738,0.316123
158.800000000,0.345913,0.233808,0.28445,0.306084,0.272995,0.289966,0.270202,0.318391,0.242794,0.29493,0.304985,0.281321
158.900000000,0.332157,0.272473,0.295431,0.310127,0.267012,0.285344,0.26452,0.319272,0.23975,0.303205,0.293586,0.26785
159.000000000,0.347706,0.28953,0.293765,0.306653,0.263633,0.280604,0.266968,0.305203,0.2446,0.302819,0.261594,0.28691
159.100000000,0.348514,0.282084,0.289274,0.307329,0.273273,0.279178,0.264623,0.305652,0.248209,0.298112,0.257905,0.296269
159.200000000,0.342016,0.290997,0.313922,0.301624,0.262386,0.280431,0.266714,0.312037,0.241674,0.279914,0.277969,0.280722
159.300000000,0.338673,0.290196,0.307486,0.299526,0.254772,0.287695,0.265039,0.307349,0.24257,0.267595,0.307916,0.281386
159.400000000,0.341516,0.251266,0.283164,0.304545,0.278494,0.296401,0.255842,0.304337,0.250095,0.283424,0.30694,0.294492
159.500000000,0.353006,0.245088,0.277053,0.307542,0.274113,0.295875,0.242004,0.307356,0.256858,0.291062,0.291316,0.304476
159.600000000,0.337414,0.245901,0.30955,0.287299,0.233972,0.288516,0.243636,0.299022,0.284031,0.291095,0.312559,0.312189
159.700000000,0.314703,0.219846,0.324599,0.282628,0.240853,0.290835,0.251916,0.314606,0.306885,0.289867,0.293754,0.312827
159.800000000,0.310389,0.220675,0.32124,0.299867,0.250026,0.29623,0.259028,0.316954,0.305699,0.28272,0.277041,0.306416
159.900000000,0.311176,0.239478,0.300869,0.299155,0.279791,0.286943,0.274518,0.298158,0.280827,0.304081,0.280624,0.30141
160.000000000,0.29789,0.246775,0.307908,0.281409,0.281117,0.279249,0.280364,0.307098,0.277531,0.309792,0.302625,0.286126
160.100000000,0.314861,0.260865,0.305223,0.268716,0.257273,0.279937,0.26947,0.330518,0.2807,0.304225,0.301031,0.281189
160.200000000,0.330642,0.245393,0.285342,0.297124,0.244224,0.277681,0.249941,0.3415,0.270751,0.307417,0.309528,0.285116
160.300000000,0.349549,0.247137,0.28703,0.309049,0.246174,0.258452,0.225898,0.347194,0.253871,0.29848,0.307267,0.303174
160.400000000,0.375234,0.250204,0.302445,0.287367,0.265145,0.248002,0.208988,0.338218,0.239375,0.310048,0.288451,0.309897
160.500000000,0.350546,0.229415,0.32337,0.304438,0.295408,0.246064,0.224424,0.305992,0.235546,0.312819,0.277939,0.323786
160.600000000,0.335027,0.261093,0.33919,0.297303,0.288732,0.23722,0.255722,0.281139,0.239139,0.313916,0.285163,0.308265
160.700000000,0.334548,0.269623,0.333447,0.265666,0.244761,0.276639,0.272619,0.286133,0.236645,0.311309,0.299634,0.313514
160.800000000,0.332397,0.255523,0.311035,0.249482,0.245797,0.317728,0.279577,0.291449,0.248443,0.306418,0.302797,0.305713
160.900000000,0.329779,0.23127,0.327042,0.261451,0.256268,0.323868,0.273959,0.282764,0.261689,0.30899,0.305034,0.282618
161.000000000,0.303256,0.246454,0.350232,0.270755,0.26953,0.285677,0.276111,0.280163,0.267943,0.311686,0.3073,0.281008
161.100000000,0.29595,0.256268,0.345179,0.25755,0.253828,0.306019,0.270071,0.274823,0.275278,0.304473,0.315257,0.294702
161.200000000,0.30661,0.260949,0.339162,0.221352,0.238511,0.32623,0.245316,0.270348,0.26274,0.30314,0.330762,0.327043
161.300000000,0.321693,0.234365,0.32727,0.250025,0.258575,0.330651,0.251971,0.272029,0.259358,0.286693,0.326465,0.319764
161.400000000,0.322398,0.218345,0.303158,0.290678,0.282029,0.310754,0.244765,0.272875,0.271488,0.284034,0.323835,0.319777
161.500000000,0.312388,0.19891,0.299809,0.282888,0.274954,0.284954,0.262558,0.271035,0.272399,0.287098,0.347467,0.341148
161.600000000,0.32069,0.202467,0.300743,0.23672,0.248229,0.292137,0.276288,0.27861,0.280031,0.282507,0.362509,0.345141
161.700000000,0.327663,0.229714,0.288259,0.230586,0.259346,0.292242,0.262929,0.287843,0.272463,0.300138,0.35272,0.332
161.800000000,0.325938,0.247743,0.304381,0.226244,0.248879,0.304018,0.253186,0.280473,0.277669,0.294276,0.340979,0.333846
161.900000000,0.321021,0.248497,0.318136,0.217094,0.226648,0.314683,0.266154,0.265503,0.294622,0.29006,0.335027,0.334589
162.000000000,0.31472,0.260991,0.318757,0.219256,0.235952,0.323192,0.263065,0.262025,0.286579,0.281505,0.339246,0.329711
162.100000000,0.318982,0.265604,0.30332,0.248295,0.275234,0.318852,0.24102,0.253679,0.279374,0.262627,0.353117,0.320114
162.200000000,0.315864,0.253577,0.305142,0.24485,0.284806,0.313368,0.243607,0.258187,0.289634,0.254023,0.362445,0.312673
162.300000000,0.304957,0.242627,0.294683,0.231639,0.273336,0.320233,0.255921,0.253752,0.286388,0.26928,0.368794,0.331592
162.400000000,0.320418,0.236673,0.291562,0.218296,0.26221,0.322859,0.258416,0.275779,0.275844,0.272083,0.351021,0.345683
162.500000000,0.313251,0.245171,0.330452,0.212515,0.261514,0.308706,0.251049,0.313867,0.256029,0.273769,0.334996,0.330838
162.600000000,0.308525,0.254085,0.343972,0.212349,0.257656,0.311863,0.257315,0.339082,0.234493,0.274161,0.330462,0.304393
162.700000000,0.325951,0.251167,0.351022,0.231214,0.259178,0.323612,0.240583,0.330797,0.235556,0.268626,0.321646,0.289286
162.800000000,0.320724,0.247104,0.336142,0.261604,0.274092,0.325756,0.246386,0.310139,0.262777,0.27537,0.30184,0.283767
162.900000000,0.320539,0.246297,0.343156,0.260948,0.271974,0.308418,0.239398,0.311591,0.272568,0.289623,0.307798,0.272649
163.000000000,0.323234,0.252428,0.347221,0.240012,0.264871,0.277279,0.234889,0.326204,0.276512,0.274833,0.313672,0.307615
163.100000000,0.317028,0.251487,0.344057,0.241205,0.245422,0.270086,0.248502,0.336003,0.276512,0.261545,0.33283,0.310197
163.200000000,0.309444,0.227808,0.344959,0.234276,0.213378,0.285652,0.248241,0.332725,0.258036,0.271043,0.384159,0.302297
163.300000000,0.331366,0.243964,0.327472,0.231388,0.22577,0.306284,0.222351,0.307648,0.252131,0.279239,0.373966,0.31565
163.400000000,0.325694,0.262371,0.33524,0.243635,0.240791,0.307562,0.237959,0.288191,0.272309,0.27672,0.344731,0.302526
163.500000000,0.324574,0.247534,0.324279,0.265151,0.258809,0.306982,0.267054,0.280648,0.296446,0.268881,0.322124,0.287532
163.600000000,0.32944,0.221027,0.316066,0.267068,0.260325,0.302067,0.271056,0.282611,0.306712,0.271226,0.316337,0.302215
163.700000000,0.332142,0.222821,0.289685,0.270128,0.261966,0.30284,0.258667,0.303512,0.300268,0.298325,0.304288,0.303364
163.800000000,0.333464,0.215418,0.268468,0.277279,0.267679,0.314921,0.243726,0.327765,0.302994,0.292649,0.299188,0.298022
163.900000000,0.342408,0.229238,0.254218,0.299079,0.271112,0.318062,0.230843,0.324851,0.290539,0.277447,0.308823,0.293069
164.000000000,0.345167,0.265509,0.235521,0.302552,0.274572,0.311348,0.230413,0.290887,0.27082,0.289884,0.317159,0.3088
164.100000000,0.350622,0.269813,0.251871,0.314081,0.25108,0.298669,0.227088,0.295141,0.251004,0.29646,0.335092,0.296782
164.200000000,0.320803,0.281027,0.28728,0.311501,0.283299,0.268702,0.252455,0.294984,0.261578,0.283664,0.321825,0.287887
164.300000000,0.308983,0.325728,0.293404,0.304601,0.290548,0.268055,0.245379,0.284304,0.266955,0.275073,0.305903,0.285911
164.400000000,0.321183,0.341912,0.279756,0.297691,0.273744,0.298409,0.230814,0.276857,0.261096,0.283652,0.280688,0.302868
164.500000000,0.322388,0.315019,0.257337,0.302808,0.268486,0.317077,0.244085,0.269367,0.267544,0.279653,0.287242,0.319157
164.600000000,0.334771,0.277723,0.272964,0.296101,0.275491,0.302156,0.258772,0.299407,0.268443,0.25809,0.296165,0.313731
164.700000000,0.334917,0.260112,0.28107,0.27875,0.274842,0.297432,0.258232,0.299497,0.283446,0.297779,0.285731,0.304021
164.800000000,0.340651,0.259883,0.283965,0.278072,0.263692,0.285123,0.246039,0.296378,0.285057,0.321085,0.303833,0.287376
164.900000000,0.344035,0.240261,0.287557,0.300173,0.280823,0.284571,0.251235,0.278394,0.273814,0.314049,0.319852,0.273407
165.000000000,0.359091,0.242751,0.288026,0.31456,0.290343,0.278929,0.238655,0.28317,0.253934,0.300048,0.320272,0.27183
165.100000000,0.349845,0.244915,0.290424,0.314546,0.293026,0.268084,0.238731,0.304675,0.252868,0.291615,0.322324,0.271869
165.200000000,0.365764,0.264591,0.301043,0.311305,0.278101,0.25822,0.242653,0.285911,0.269776,0.285929,0.307194,0.274089
165.300000000,0.350414,0.274122,0.329311,0.29685,0.236224,0.267482,0.225236,0.289533,0.273106,0.325113,0.300459,0.270243
165.400000000,0.316504,0.263617,0.352765,0.285673,0.220874,0.275197,0.221474,0.299491,0.278122,0.340506,0.292329,0.286814
165.500000000,0.307944,0.272841,0.350977,0.300645,0.226546,0.261675,0.227578,0.312802,0.261227,0.328983,0.284235,0.300769
165.600000000,0.312842,0.265274,0.319925,0.295556,0.262471,0.272938,0.264858,0.300623,0.273789,0.314062,0.271694,0.301216
165.700000000,0.307621,0.252654,0.308428,0.290818,0.273095,0.282966,0.283973,0.310466,0.272202,0.308485,0.274079,0.292876
165.800000000,0.314838,0.253963,0.290199,0.276454,0.257691,0.296083,0.276833,0.317752,0.282163,0.300632,0.286819,0.302992
165.900000000,0.318812,0.243154,0.293303,0.296767,0.244307,0.297696,0.25752,0.309334,0.28399,0.303453,0.299073,0.304378
166.000000000,0.317524,0.253685,0.317608,0.304264,0.229024,0.291784,0.241881,0.318706,0.264565,0.301351,0.303829,0.30097
166.100000000,0.332791,0.267091,0.325707,0.278225,0.251482,0.27725,0.254383,0.294333,0.271782,0.295011,0.281684,0.320504
166.200000000,0.330869,0.269978,0.307766,0.303792,0.289746,0.248158,0.238072,0.293231,0.265777,0.276561,0.302003,0.322646
166.300000000,0.360579,0.254707,0.288402,0.304981,0.295129,0.286354,0.209464,0.288819,0.239488,0.287612,0.315881,0.304419
166.400000000,0.372825,0.255105,0.286211,0.282438,0.266724,0.306221,0.205712,0.290948,0.238906,0.300625,0.325351,0.29841
166.500000000,0.346893,0.251908,0.292779,0.276654,0.275911,0.303393,0.215851,0.298246,0.252423,0.290097,0.322324,0.313795
166.600000000,0.291533,0.260029,0.310428,0.272199,0.295952,0.263959,0.229969,0.299222,0.279776,0.290627,0.334317,0.320542
166.700000000,0.263492,0.27868,0.325493,0.261185,0.290922,0.274498,0.234916,0.293784,0.302606,0.30673,0.327158,0.290829
166.800000000,0.299013,0.289795,0.321255,0.243668,0.25936,0.280179,0.245203,0.259331,0.312767,0.296856,0.319152,0.321063
166.900000000,0.311445,0.279367,0.311887,0.227913,0.264856,0.303918,0.236574,0.223308,0.304234,0.27056,0.34388,0.351248
167.000000000,0.296239,0.256576,0.296732,0.2717,0.266149,0.292572,0.260873,0.255087,0.272126,0.278757,0.336865,0.360205
167.100000000,0.29642,0.258708,0.309395,0.26887,0.269076,0.278085,0.264534,0.246781,0.243221,0.280411,0.345157,0.373707
167.200000000,0.291439,0.229042,0.31305,0.251917,0.272924,0.287471,0.254082,0.226017,0.247882,0.285314,0.381837,0.373797
167.300000000,0.294704,0.216499,0.306861,0.24501,0.256694,0.307727,0.275185,0.222846,0.270813,0.281107,0.382435,0.357061
167.400000000,0.302749,0.237215,0.298509,0.230763,0.229158,0.312209,0.28803,0.245904,0.274524,0.264587,0.385582,0.349644
167.500000000,0.297004,0.254512,0.301812,0.237759,0.216771,0.301694,0.27824,0.257623,0.272315,0.263972,0.403365,0.333251
167.600000000,0.303635,0.254208,0.321806,0.259557,0.227919,0.296182,0.22111,0.249545,0.276153,0.254717,0.414694,0.329105
167.700000000,0.339903,0.240811,0.308043,0.26733,0.248592,0.296122,0.238593,0.234732,0.263688,0.257515,0.392583,0.329608
167.800000000,0.342554,0.227196,0.286458,0.260595,0.255314,0.310844,0.243059,0.23443,0.257398,0.265632,0.39933,0.330073
167.900000000,0.324454,0.226842,0.270043,0.251607,0.260459,0.309903,0.24127,0.232007,0.265623,0.264418,0.409702,0.350425
168.000000000,0.306191,0.229865,0.278716,0.230513,0.251391,0.321886,0.253848,0.236318,0.264754,0.278333,0.408094,0.348414
168.100000000,0.314631,0.234783,0.276257,0.228562,0.258334,0.328604,0.247489,0.254768,0.273347,0.285038,0.395976,0.322008
168.200000000,0.318867,0.234516,0.283658,0.221794,0.25301,0.324209,0.247255,0.303188,0.277561,0.291846,0.373814,0.299227
168.300000000,0.322753,0.237193,0.294669,0.21488,0.242348,0.323151,0.237335,0.326588,0.253161,0.296257,0.368204,0.304938
168.400000000,0.315702,0.250513,0.282965,0.235362,0.273438,0.311949,0.230291,0.307777,0.272294,0.290722,0.355989,0.311253
168.500000000,0.299571,0.233426,0.301127,0.239498,0.270359,0.326313,0.243334,0.308752,0.282066,0.281143,0.35652,0.296497
168.600000000,0.298,0.226392,0.302764,0.248433,0.247053,0.322291,0.258943,0.316897,0.280734,0.272946,0.358323,0.304087
168.700000000,0.307866,0.233395,0.298322,0.243796,0.217352,0.314986,0.266302,0.338298,0.279426,0.263482,0.356469,0.30971
168.800000000,0.306017,0.228642,0.303332,0.225747,0.214058,0.325778,0.259878,0.349773,0.266241,0.242728,0.373361,0.316346
168.900000000,0.286081,0.234649,0.301031,0.208569,0.221946,0.306084,0.258046,0.343925,0.289074,0.262242,0.378841,0.324502
169.000000000,0.304025,0.2367,0.309318,0.205441,0.240384,0.3004,0.25625,0.337848,0.290107,0.262932,0.372847,0.305807
169.100000000,0.317071,0.221752,0.295842,0.258782,0.281988,0.287306,0.242753,0.322232,0.286172,0.288049,0.358376,0.278707
169.200000000,0.331858,0.19731,0.293136,0.277111,0.286108,0.280373,0.231734,0.318029,0.283047,0.298025,0.342676,0.294192
169.300000000,0.337908,0.228299,0.302949,0.273673,0.270744,0.26979,0.233068,0.326354,0.299302,0.296527,0.305613,0.298659
169.400000000,0.330721,0.254945,0.304245,0.262633,0.283033,0.259328,0.255643,0.328851,0.300857,0.283904,0.29834,0.288284
169.500000000,0.335647,0.254309,0.305795,0.26874,0.301768,0.248399,0.268933,0.292869,0.30091,0.267049,0.312041,0.294688
169.600000000,0.333555,0.252711,0.289885,0.296717,0.303126,0.244624,0.266512,0.272014,0.298329,0.269848,0.318829,0.304283
169.700000000,0.365959,0.267207,0.279533,0.294541,0.301959,0.236881,0.24559,0.297469,0.265432,0.25814,0.327816,0.298552
169.800000000,0.357508,0.258946,0.276254,0.281103,0.310098,0.245026,0.249904,0.297491,0.26705,0.25523,0.320778,0.321391
169.900000000,0.361396,0.26931,0.261475,0.278974,0.292438,0.260021,0.264917,0.299823,0.256752,0.254399,0.298662,0.342964
170.000000000,0.362179,0.281473,0.259237,0.283169,0.289801,0.260101,0.245844,0.310186,0.271058,0.254359,0.282796,0.340257
170.100000000,0.350186,0.276807,0.253449,0.289999,0.290804,0.25575,0.243811,0.308639,0.294697,0.273415,0.288801,0.32051
170.200000000,0.346125,0.284976,0.27695,0.283433,0.267402,0.268692,0.260834,0.289274,0.29016,0.285422,0.300542,0.300922
170.300000000,0.34859,0.293003,0.302085,0.281396,0.260676,0.261281,0.267493,0.295375,0.291511,0.285185,0.298652,0.267722
170.400000000,0.351107,0.279445,0.307947,0.276783,0.261348,0.254146,0.250984,0.304758,0.28714,0.293575,0.312899,0.268121
170.500000000,0.337793,0.261222,0.307976,0.304508,0.272359,0.268131,0.239315,0.297173,0.275625,0.291173,0.325863,0.267376
170.600000000,0.344172,0.269504,0.307039,0.320077,0.285214,0.268685,0.245983,0.292177,0.264017,0.269427,0.326464,0.25279
170.700000000,0.342724,0.267326,0.31497,0.313139,0.277116,0.248445,0.257235,0.277087,0.266174,0.2781,0.320301,0.285602
170.800000000,0.352635,0.252473,0.320795,0.31406,0.268094,0.235302,0.259855,0.265308,0.255744,0.293603,0.32219,0.299656
170.900000000,0.346341,0.25968,0.31435,0.307382,0.264439,0.238939,0.258086,0.291422,0.2595,0.299803,0.313928,0.291523
171.000000000,0.320621,0.263375,0.317814,0.286371,0.262481,0.25245,0.250067,0.314656,0.2814,0.319505,0.308662,0.272234
171.100000000,0.312504,0.269562,0.324724,0.305699,0.259888,0.270572,0.235404,0.315707,0.280303,0.319164,0.298434,0.25582
171.200000000,0.318689,0.248185,0.306893,0.298784,0.278546,0.281848,0.253129,0.314149,0.282766,0.300813,0.30641,0.26318
171.300000000,0.312367,0.255444,0.299958,0.261958,0.278774,0.2717,0.273836,0.327061,0.281402,0.292946,0.319308,0.279509
171.400000000,0.3131,0.274838,0.299214,0.251122,0.271355,0.267612,0.271652,0.336613,0.272955,0.29405,0.319493,0.280076
171.500000000,0.305895,0.267111,0.300208,0.262798,0.270832,0.266111,0.25923,0.331969,0.258276,0.319219,0.31727,0.291642
171.600000000,0.301586,0.260081,0.305707,0.258784,0.28846,0.239888,0.251943,0.331845,0.258563,0.33271,0.31613,0.298557
171.700000000,0.300135,0.252159,0.31005,0.268135,0.276104,0.237543,0.265517,0.335581,0.25879,0.326483,0.320357,0.29384
171.800000000,0.334163,0.251072,0.303049,0.297736,0.271663,0.251237,0.247452,0.32846,0.261074,0.297649,0.307998,0.295223
171.900000000,0.331861,0.249527,0.292971,0.314498,0.300684,0.255154,0.241866,0.316519,0.264727,0.276476,0.308375,0.295044
172.000000000,0.337824,0.238681,0.271353,0.293621,0.308747,0.263362,0.25171,0.311709,0.26466,0.304026,0.306888,0.295294
172.100000000,0.333892,0.247837,0.272019,0.250773,0.320304,0.267129,0.261195,0.302862,0.271419,0.309421,0.312339,0.298907
172.200000000,0.321869,0.242155,0.280759,0.231296,0.318791,0.268641,0.276558,0.281666,0.27038,0.309272,0.333626,0.309453
172.300000000,0.323768,0.258056,0.296277,0.247023,0.290177,0.274709,0.290107,0.288959,0.277092,0.300313,0.317953,0.290502
172.400000000,0.332068,0.272788,0.313343,0.245032,0.267864,0.283696,0.283195,0.278705,0.271716,0.290187,0.325589,0.287985
172.500000000,0.348989,0.264058,0.318582,0.227143,0.260185,0.281581,0.265229,0.256475,0.266291,0.28908,0.345308,0.313953
172.600000000,0.348673,0.245232,0.295006,0.260803,0.256752,0.274167,0.27343,0.247848,0.26057,0.285619,0.358155,0.328953
172.700000000,0.350385,0.251015,0.287016,0.275168,0.257508,0.280183,0.257783,0.252489,0.249067,0.289665,0.35722,0.327969
172.800000000,0.346388,0.250904,0.303193,0.258164,0.261934,0.276376,0.242965,0.269387,0.250872,0.287645,0.342445,0.344889
172.900000000,0.324609,0.241286,0.303493,0.244484,0.254756,0.273061,0.248944,0.277494,0.268046,0.275024,0.360953,0.358214
173.000000000,0.315898,0.241585,0.29931,0.247892,0.251365,0.290717,0.251027,0.278761,0.271354,0.258082,0.371901,0.351902
173.100000000,0.313477,0.265696,0.325631,0.249295,0.248326,0.309915,0.238716,0.258144,0.266046,0.25726,0.362186,0.33686
173.200000000,0.324201,0.268162,0.338821,0.251614,0.243579,0.295299,0.242149,0.254936,0.266673,0.267796,0.340002,0.341003
173.300000000,0.324854,0.262564,0.312571,0.24837,0.262646,0.301413,0.254075,0.275659,0.279751,0.262122,0.332661,0.328838
173.400000000,0.335075,0.245241,0.283964,0.242622,0.262262,0.31996,0.249248,0.273293,0.292928,0.27448,0.343844,0.317389
173.500000000,0.326619,0.241453,0.272883,0.242513,0.243156,0.31575,0.244096,0.268153,0.292294,0.288437,0.358908,0.337616
173.600000000,0.311668,0.253834,0.299262,0.23195,0.212506,0.31081,0.250149,0.269324,0.294419,0.294147,0.367094,0.332022
173.700000000,0.325879,0.25642,0.299313,0.228571,0.209391,0.321762,0.247358,0.280094,0.294345,0.288155,0.358337,0.318004
173.800000000,0.315942,0.260299,0.297799,0.237314,0.216826,0.324814,0.228291,0.31486,0.273247,0.280559,0.360952,0.316208
173.900000000,0.31606,0.26054,0.312881,0.235838,0.222922,0.310209,0.249383,0.329582,0.256643,0.262294,0.371254,0.299128
174.000000000,0.324984,0.257705,0.307325,0.249891,0.238566,0.302805,0.257787,0.314397,0.278748,0.251861,0.361087,0.292672
174.100000000,0.318149,0.245028,0.296228,0.256429,0.255128,0.316673,0.246909,0.295169,0.288705,0.258565,0.362193,0.300642
174.200000000,0.305402,0.25991,0.283427,0.260977,0.255624,0.307581,0.23365,0.303911,0.294902,0.268226,0.362242,0.306106
174.300000000,0.306877,0.280114,0.292904,0.244876,0.264838,0.278383,0.210846,0.315666,0.301165,0.267843,0.369756,0.30118
174.400000000,0.296268,0.272149,0.308329,0.234064,0.259171,0.27851,0.211711,0.319798,0.309687,0.270683,0.377795,0.290816
174.500000000,0.295978,0.270846,0.330477,0.229499,0.230004,0.276519,0.219834,0.31006,0.30633,0.265161,0.401665,0.279004
174.600000000,0.299214,0.272399,0.321629,0.244724,0.236689,0.286287,0.21799,0.312183,0.298898,0.270063,0.371483,0.299501
174.700000000,0.306034,0.26075,0.308237,0.266165,0.269828,0.321547,0.216187,0.320798,0.287321,0.262168,0.327486,0.296848
174.800000000,0.299907,0.24898,0.28616,0.269772,0.28014,0.315687,0.236969,0.329401,0.289569,0.269497,0.323545,0.299071
174.900000000,0.339066,0.244869,0.26353,0.257437,0.262437,0.284562,0.25733,0.348576,0.274081,0.275615,0.320705,0.312799
175.000000000,0.353862,0.238594,0.281696,0.259727,0.258017,0.263916,0.253669,0.34823,0.268119,0.265399,0.32811,0.315003
175.100000000,0.343061,0.259475,0.295556,0.264834,0.243259,0.26368,0.256707,0.336325,0.279291,0.268893,0.327943,0.303186
175.200000000,0.334569,0.271433,0.303151,0.272342,0.231648,0.268893,0.246355,0.318125,0.279617,0.30624,0.324871,0.288008
175.300000000,0.338364,0.266437,0.330515,0.256686,0.233663,0.288657,0.220564,0.308235,0.257393,0.319547,0.320351,0.294666
175.400000000,0.356761,0.27268,0.33158,0.240261,0.235942,0.300959,0.248898,0.300622,0.248613,0.311917,0.297378,0.290849
175.500000000,0.356755,0.259101,0.295818,0.263124,0.249407,0.305914,0.268411,0.305494,0.251101,0.317494,0.274259,0.297691
