TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
47.043628118,-149.294,4.79004,-3.85387,2.85906,-3.47879,5.798,-0.529332,4.70829,-0.61047,2.99588,2.77385,8.11785,1.33093,4.21277,1.19456,2.44,-1.51922,4.11114,1.42696,1.57556,-2.5489
47.066848073,-151.322,2.67893,-3.48932,3.05556,-2.00314,4.32198,-3.51009,7.43445,1.79078,1.98401,0.480494,5.48192,1.41489,5.92862,3.74585,4.92874,2.09185,5.21925,-2.74537,-0.484334,-2.5995
47.090068027,-146.965,1.02116,0.0136586,2.2876,-3.76106,2.70344,-1.92714,9.24966,1.22389,3.65788,-0.355074,4.36827,0.0494461,6.67524,1.42769,2.14464,0.0757594,3.75396,-3.168,0.543933,-2.386
47.113287982,-150.823,3.44583,-6.23091,2.38593,-3.23254,1.73994,-3.52378,4.88872,-1.82587,3.68712,-0.585411,4.11373,-0.690965,4.83094,2.80594,4.68666,1.5883,5.27832,-0.334582,0.788937,-4.55001
47.136507937,-154.829,6.14435,-5.43946,2.13824,-2.87718,3.28937,-2.45652,6.97468,0.0646047,4.02515,-1.59709,7.58359,0.443226,5.52843,2.80925,4.20552,0.660171,3.57318,-2.05122,-0.439082,-3.83675
47.159727891,-155.398,6.76011,-1.27215,4.00594,-2.8358,4.24447,-1.52988,7.81097,-1.84345,2.76691,-0.809965,7.8754,3.11673,4.6685,-0.671951,1.41512,0.867243,4.10399,-0.0452027,0.683576,-4.54166
47.182947846,-156.69,7.47126,-5.4023,3.61702,-3.42782,1.76827,-1.12994,9.54081,0.821844,3.99998,0.282205,4.51482,-0.446087,3.6211,-1.10652,2.52856,1.52755,4.79601,1.53298,3.06365,-0.845047
47.206167800,-156.759,4.85533,-9.48342,1.25782,-4.02857,1.85648,-2.64031,10.1047,0.768858,5.85883,3.08009,6.51429,-0.0282971,6.33467,2.20318,2.68477,-2.76579,3.28647,-1.26772,2.02006,-2.50097
47.229387755,-152.846,9.68594,-5.08273,4.17883,-1.09816,2.44422,-3.5583,7.96532,-1.08439,2.64592,0.677119,6.27027,1.52199,5.23297,2.54367,3.10562,0.017531,4.6411,-2.96433,-1.11945,-2.46376
47.252607710,-158.595,8.91026,-1.63798,6.05112,-2.83119,-0.68341,-4.65713,8.93237,2.30674,4.86347,0.551187,3.14169,0.266441,5.36814,2.69427,4.28569,-0.414642,5.78197,-0.771258,-0.265665,-2.07561
47.275827664,-156.584,7.04249,-5.49672,2.28146,-1.59052,0.185192,-1.60676,6.20994,-1.31736,3.40086,-0.139724,3.16449,-0.705133,3.24628,0.933735,3.97108,2.15085,9.13015,1.99526,0.764064,-4.95029
47.299047619,-154.376,9.17181,-6.37923,5.20084,-2.31188,2.01803,-5.58972,8.06982,-1.42147,3.57977,-3.07987,6.15749,2.08045,4.96644,0.182243,4.79022,-2.1362,6.66519,-0.172926,1.15741,-3.82103
47.322267574,-157.999,8.72199,-3.18837,3.98615,-1.56831,1.94253,-2.5943,8.32729,1.30822,3.17401,0.514238,5.67956,-0.573617,5.58124,1.22116,3.87634,-0.581731,4.60992,-0.279915,0.73337,-2.52263
47.345487528,-148.491,11.7049,1.60131,5.52371,1.73583,4.5185,1.76209,9.60162,-0.567665,1.03258,-3.77639,2.11829,-2.83601,1.9216,-1.917,-1.10597,-2.92,1.76305,-1.71241,2.39822,-0.0166028
47.368707483,-152.343,9.0988,-0.530715,7.54174,0.44896,5.45929,1.24099,9.23224,0.794934,2.64095,-2.62829,2.09974,0.540812,5.44373,1.56826,1.30688,0.250095,4.45984,-0.264863,2.36841,-0.947172
47.391927438,-152.603,3.8244,-1.78901,7.68412,-1.19714,6.83979,1.02064,6.7053,-2.08416,3.73902,2.70244,3.59173,-0.00123211,5.05874,2.15026,5.1071,0.654749,4.64681,-1.50105,-0.311819,-3.47314
47.415147392,-152.503,5.36173,0.896488,7.75816,3.0933,5.8345,1.09773,8.01241,-2.22662,1.73874,1.15059,4.6195,2.52296,4.54868,-0.659944,2.12604,0.385182,2.02988,-1.42324,0.809072,-1.86312
47.438367347,-151.286,4.71797,-1.64772,5.83395,-0.842567,3.29823,2.1946,7.01082,0.69696,2.55123,-3.51092,0.130563,-1.35018,4.66726,1.51936,5.94002,3.59463,6.07688,-0.852689,0.924518,-4.13579
47.461587302,-150.658,2.46212,-4.2455,5.65116,-0.659044,3.44713,-0.188457,7.67796,0.805283,3.81715,-3.1348,0.914625,-1.65693,6.6573,1.61454,5.3761,2.22963,5.52531,-0.259093,1.03028,-3.03285
47.484807256,-149.736,3.24049,-0.279317,3.10353,-2.02084,2.21054,-2.26204,5.70388,-1.37908,2.92626,-2.05235,2.98072,-0.414369,7.26216,0.850714,2.2554,-0.690177,4.04744,-1.17914,1.57178,-1.15937
47.508027211,-153.246,-3.35494,-3.49391,-0.622436,0.519166,1.58879,0.537694,11.0956,2.05849,2.47175,-2.81037,3.19363,1.00401,7.50695,4.77033,4.40791,1.24169,4.43263,0.0667762,1.63289,-3.15227
47.531247166,-151.402,2.47987,-6.54201,3.99464,-4.53773,2.281,-2.95185,7.81534,-1.03587,0.324508,-3.47117,4.80239,0.722418,3.62932,2.76652,5.06785,2.28202,8.72712,2.57901,0.510075,-2.73486
47.554467120,-152.925,7.21313,-2.96946,6.75574,-2.76299,0.669315,-5.35159,7.05036,-1.22781,2.23676,-2.69036,7.57721,-0.257363,4.8189,1.73463,4.90481,0.561593,4.98227,-0.853206,0.533293,-2.63999
47.577687075,-157.146,8.14932,-1.5724,8.03989,-1.44135,1.0412,-3.7763,9.97142,-3.41085,1.04302,-0.925244,6.53686,-1.66131,2.94065,2.82226,5.56537,0.822908,6.80986,1.52622,1.64175,-2.96182
47.600907029,-153.544,5.76529,-1.73774,4.78889,-2.18295,0.70612,-3.91787,9.71196,0.879653,3.33769,-2.79308,4.74395,-0.122425,2.08124,0.257701,5.86901,1.5355,4.03079,2.49605,1.44901,-2.61172
47.624126984,-155.777,5.53348,-6.29202,3.17002,-2.74498,0.522943,-4.11242,9.48617,-0.886972,3.49418,-2.31185,5.06561,0.367548,8.66967,2.39614,4.64372,1.04571,3.95148,0.00102529,2.45632,-3.4074
47.647346939,-143.065,9.53073,6.55035,6.49376,-0.142753,2.61135,-0.251161,4.30693,-5.99053,-0.163677,-2.34957,4.07948,-3.19559,0.334001,-2.45333,0.188201,-2.23377,1.0983,-0.326356,1.39602,-0.849168
47.670566893,-159.331,6.61286,5.66007,9.88161,2.87402,4.0946,-0.550783,11.2891,-0.486938,1.96659,-1.77957,5.75045,0.508249,3.42938,-1.54327,0.538059,-2.01477,1.9241,-0.57645,4.30285,-1.80118
47.693786848,-154.524,4.57232,0.719537,7.48704,0.965674,6.0499,-1.07075,9.12555,-1.68915,3.14423,-3.98067,5.20724,0.000400445,4.23603,2.31171,2.99525,0.360898,4.86177,0.138822,0.744644,-1.66038
47.717006803,-155.687,5.51895,1.61507,9.80294,3.39021,4.8711,2.16838,9.42015,-2.35847,3.36976,-1.2863,6.10546,-0.426036,3.10481,1.28833,4.98716,0.363306,3.55269,0.478062,0.412822,-2.68269
47.740226757,-150.904,5.46252,3.53877,8.51433,0.37121,4.16558,-1.40531,7.92531,0.546523,2.06728,-2.51336,5.6067,-0.0874264,6.12429,0.898008,4.07077,-0.299728,1.65914,-0.686566,-0.943214,-0.768849
47.763446712,-140.885,-2.26834,-0.451897,5.15183,-2.77068,6.067,-0.23078,5.38206,0.821133,-0.4907,-1.21254,7.16414,2.08694,4.47429,0.411369,2.82886,-1.60223,3.39055,2.16559,1.2421,-1.59928
47.786666667,-141.175,-1.69223,-2.16398,4.0187,-4.89059,7.42398,-3.50469,4.84104,-0.529576,1.51612,-0.84113,5.49915,-0.32983,5.25015,-1.98117,4.4872,1.17271,5.57554,1.24525,2.21967,-0.588409
47.809886621,-141.049,-3.06666,-1.99484,3.01118,-4.07129,5.05401,-2.73547,5.11766,-0.44959,1.68465,-2.96687,3.82419,0.756233,3.66862,0.00466636,7.78796,3.03271,3.48342,-2.46254,0.852311,-2.52738
47.833106576,-148.656,-1.76453,-1.99915,4.42247,-4.43071,2.68342,-2.5877,7.08961,-0.155579,3.68341,-0.134206,4.85961,2.81118,7.34956,2.79036,5.83718,1.44913,3.20333,0.703635,1.23908,-1.81234
47.856326531,-154.153,3.17634,-1.41286,4.43717,-1.56237,3.72646,-3.85078,7.05489,-0.0619789,3.05029,-2.52743,0.100033,-3.27246,6.19709,3.1768,4.4321,2.55105,3.5278,0.894968,2.51177,0.0764388
47.879546485,-152.807,4.39704,-4.79794,3.16358,-2.52205,1.22606,-2.52049,9.52987,-0.85779,2.36829,-2.75657,4.05948,-0.738643,7.41185,2.56101,4.65096,0.726887,3.48563,0.498507,0.830323,-3.1815
47.902766440,-154.579,7.05201,-3.09458,2.31151,-0.529706,2.49333,-2.61995,8.34972,-1.28335,3.25436,-2.17737,7.15211,-0.137123,5.74232,2.79523,4.43265,2.02192,3.73679,0.686925,-0.168817,-3.73157
47.925986395,-156.865,8.11281,-3.91582,5.31004,1.68916,2.55288,-1.97278,9.50953,-0.878842,2.92581,-2.62846,5.11915,-2.10383,5.22446,1.8468,1.91045,-0.507689,4.65929,2.57643,-0.610614,-1.40403
47.949206349,-143.119,8.57297,0.684911,5.02735,3.13565,3.35583,-0.0389202,8.66727,-2.84846,0.848502,-4.72025,3.27373,-3.14203,0.440746,-3.11633,-0.275041,-1.38269,1.05583,-1.21404,-1.84155,-2.18015
47.972426304,-151.307,5.32499,1.99911,12.6283,4.85435,5.67579,-1.39949,8.03924,-3.54028,2.2375,-1.37099,4.48425,-3.47546,3.07926,1.16543,3.87167,0.492253,3.4849,-2.32773,-1.26813,-4.05328
47.995646259,-155.826,2.61569,0.628971,9.42131,-0.690058,4.26636,-1.62976,8.56814,-1.73723,5.30815,-0.14095,5.47802,0.797308,6.39288,1.93611,5.46591,1.00652,3.32675,-1.80829,1.0204,-2.35942
48.018866213,-157.656,4.4989,2.34104,5.91386,0.503597,6.68227,0.594185,7.49773,2.47661,8.31922,0.978262,4.93818,1.32389,4.07858,-1.1121,3.71475,0.72852,3.48187,-1.11903,-0.135319,-2.71513
48.042086168,-158.714,1.47449,2.32626,8.02285,0.0318874,6.34501,0.977621,9.4895,2.33924,6.28036,1.75228,4.67517,-1.26507,4.43251,0.352287,3.18374,0.670867,3.92671,-0.576491,-0.968162,-2.53797
48.065306122,-156.387,0.982623,-1.03815,9.69151,-0.207953,3.92125,0.738258,9.27159,-2.0548,1.53041,0.634821,6.37749,-2.01698,5.92398,1.1713,4.67983,-0.44455,6.24729,2.22954,1.2804,-2.32986
48.088526077,-155.607,0.864133,0.200132,6.98301,-0.0990517,2.27006,-2.80128,9.34179,-2.72073,2.07832,-0.508522,6.7866,0.574528,5.1112,2.18018,4.99437,2.07625,7.80628,2.32148,0.899851,-2.64542
48.111746032,-151.515,-1.07062,-1.86398,4.25961,-2.03128,-0.648631,-2.71314,5.72981,-1.55832,5.82906,-1.41916,1.34626,0.226651,4.11615,0.708062,5.04449,1.41972,5.8805,0.987419,2.23349,0.0682551
48.134965986,-154.875,3.1555,-4.34145,3.85634,-1.5196,0.909077,-4.62906,6.95607,-1.49387,7.21496,-0.962352,3.91375,2.79776,6.07611,-1.30648,3.75449,1.34086,3.50799,-0.39541,-1.37407,-0.977003
48.158185941,-152.036,10.4726,2.99411,7.06763,1.89907,4.5566,0.354578,7.15267,-2.99683,3.0792,-3.8514,2.19695,-2.74512,2.08238,-4.69037,-2.58455,-2.02946,0.125181,0.265179,1.80494,0.0469002
48.181405896,-155.545,5.67699,3.08568,10.7167,6.38073,6.45981,0.440457,9.01443,-2.36556,3.66877,-2.40388,3.10449,0.25158,4.97175,-0.635367,0.650607,0.599441,0.914501,-1.05054,0.73471,-1.53605
48.204625850,-151.534,3.16129,-0.672698,8.18187,-0.62041,5.47375,-0.987458,9.86823,-1.8155,3.95026,-2.57311,4.3119,0.210159,7.12283,1.11121,2.5945,0.989787,3.94176,-0.440105,0.510412,-0.772396
48.227845805,-156.342,3.21456,0.127271,8.41625,0.290001,8.0076,0.331937,10.4751,2.18164,7.04714,-2.54025,2.61473,1.93579,7.16938,-0.246837,0.863887,-0.57119,3.73548,-0.674358,-0.635456,-2.13117
48.251065760,-154.153,3.92975,1.17791,9.44628,0.765166,5.3859,-1.70894,7.38691,-0.94554,5.18211,-2.97235,2.90171,0.415161,6.6382,-0.77191,1.36879,1.36599,5.9311,-0.280762,0.0204688,-1.42844
48.274285714,-152.402,-0.330503,-0.965394,5.50205,-1.48861,5.59892,-1.11225,5.54132,0.50961,3.77389,-2.69646,2.743,1.75104,5.74323,0.390638,2.08809,1.47522,4.91282,1.08619,1.20057,-0.722333
48.297505669,-149.537,1.29705,-2.81011,3.77043,-2.96247,3.30349,-3.15557,9.69323,-3.56571,3.91627,-1.97047,4.42556,-0.421918,6.70736,1.47139,4.37498,2.44028,5.90025,0.205047,0.8392,-1.892
48.320725624,-150.432,-2.28021,-2.68812,4.06056,1.4119,2.17172,-4.69038,6.45053,-3.57396,3.38453,-0.762793,6.00163,1.8044,6.41272,0.00319613,3.44509,1.04714,3.7566,1.37243,2.6249,-1.15271
48.343945578,-160.799,3.31018,-4.97039,9.3763,-1.6914,3.92534,-5.14714,8.82476,-5.25721,6.2927,-1.77341,6.32136,-0.995594,6.44065,-0.113304,6.01072,0.637873,8.75624,1.41113,0.869656,-2.00023
48.367165533,-161.861,6.81917,-9.27393,7.77021,-4.94705,4.99794,-6.9472,11.0373,-5.87371,10.8338,-8.31132,7.20827,-3.98293,8.45465,-1.21742,6.89868,1.94511,8.55023,-0.943637,2.6031,-3.00258
48.390385488,-158.59,8.90201,-11.3766,7.77313,-7.20976,6.80597,-8.1744,15.5482,-6.39891,11.6027,-7.12083,10.6124,-1.68494,11.662,-2.29646,7.55806,-0.709632,7.98363,-4.57272,2.18419,-7.14016
48.413605442,-161.139,11.897,-8.02007,9.10224,-4.96563,8.16449,-9.55834,13.1553,-6.53612,9.45065,-5.87073,11.2141,-3.65254,9.58875,-2.9433,7.35324,-0.159081,10.7278,-4.20679,-0.465236,-5.0472
48.436825397,-161.349,11.0981,-9.56244,9.15935,-6.47864,8.39117,-6.75327,14.2956,-3.99953,9.59311,-5.90695,9.78185,-4.67981,8.99597,-4.63552,6.11901,-1.03013,9.3269,-3.35853,1.34893,-6.74759
48.460045351,-155.101,7.66953,-7.45953,3.97325,-2.79157,3.52461,-5.55277,9.70041,-3.62108,5.34739,-3.25562,6.30688,-1.11377,5.52835,-1.54348,3.8249,0.481325,4.76692,-0.448124,1.41696,-1.37161
48.483265306,-153.448,7.12704,-4.61617,3.95638,-0.42628,1.69584,-3.68727,9.83316,-1.61881,3.95318,-3.42635,5.11303,2.50726,6.89814,-0.0270061,2.29248,3.15023,5.28875,-1.58575,-1.50538,-0.942011
48.506485261,-158.871,5.26801,-2.31957,3.68965,-1.8552,4.06453,-2.92718,9.43259,-1.50483,7.38575,0.320829,5.97298,0.925211,7.0241,1.90378,3.38255,0.72187,4.34489,-0.95742,-1.04977,-3.83974
48.529705215,-155.544,5.26265,-5.60109,3.45865,-0.419086,2.61107,-4.08169,9.27759,-2.13197,4.30996,-2.39338,4.28279,-1.4343,4.7804,1.44448,4.05784,1.11989,5.06009,2.22206,1.29251,-2.58958
48.552925170,-159.198,4.01054,-5.55012,4.39652,-0.750587,2.57961,-4.17235,7.34547,-3.33349,4.8672,-1.70658,5.77107,-1.79224,4.83198,2.01012,4.8718,2.18497,5.66444,1.03678,0.474426,-3.3873
48.576145125,-145,1.27309,1.15417,11.1107,1.49905,10.8006,-0.290536,8.56339,0.330263,3.03373,-1.20167,3.0955,-2.61359,2.95703,-2.37674,2.18469,0.430701,1.27538,-1.60238,0.416277,-2.98703
48.599365079,-144.104,0.143354,-2.50739,9.96103,-1.13952,10.903,1.47795,8.29392,0.922798,4.02408,-1.0091,2.36132,-1.61411,3.7339,0.188564,3.81809,2.73691,4.63442,-0.787459,2.40328,-1.05767
48.622585034,-146.589,-1.99323,-1.06629,8.02341,0.661351,10.6899,-0.857319,6.87424,1.16763,5.34406,-1.33796,3.80227,1.77795,5.69468,0.287431,6.56814,3.01875,4.76905,-1.63919,-0.407059,-1.57198
48.645804989,-151.401,1.01797,1.65381,7.7317,0.627409,8.2816,0.668739,7.66403,1.18957,2.15955,-1.34795,3.55389,2.63936,5.88444,1.36066,3.47851,3.04902,4.87451,-1.68892,-1.43312,-2.08858
48.669024943,-150.188,2.14296,-2.94429,6.42711,-1.7501,6.25368,-1.89003,8.22508,0.0362378,4.73917,-2.43954,3.53289,0.65849,7.33199,0.385663,3.39037,1.49334,5.58593,0.249425,0.670116,-0.373906
48.692244898,-156.831,-1.86303,-5.04424,5.12494,-0.0673373,4.96469,-4.03815,6.9232,-1.35838,4.25924,-2.3579,3.74003,1.42432,7.79101,1.5787,2.94925,0.995726,5.45609,1.04904,1.67759,0.952426
48.715464853,-149.618,-0.110364,-1.95349,2.40178,0.882747,1.16632,-4.74734,5.78012,-0.629563,1.70827,-1.03195,3.74293,-0.65381,5.81319,-0.330487,3.59611,1.59933,6.02572,1.3645,0.71913,-1.49012
48.738684807,-154.44,1.89046,-1.93191,4.8861,-0.0170057,0.328914,-4.12657,6.57523,-2.34927,3.83986,0.0940031,6.80507,0.32624,5.64069,3.57854,4.36761,0.80517,4.32856,-0.53536,0.278923,-1.8388
48.761904762,-158.981,2.8134,-3.42605,7.15115,0.972287,1.35755,-3.71096,6.90908,-2.2973,6.1229,0.450671,6.71625,1.80759,5.33869,0.165704,2.05706,0.994586,6.80668,1.25861,-0.879266,-4.06799
48.785124717,-156.314,3.03674,-4.86654,2.82075,-0.621671,0.357715,-4.30456,8.15979,-1.35427,5.39494,-0.438652,5.74716,-1.32655,5.762,-0.217872,2.37824,3.30401,6.08431,2.14765,0.561981,-2.2263
48.808344671,-152.766,4.75413,-4.88343,2.88067,-1.00651,2.16469,-2.94157,8.2064,-1.68068,4.61533,-2.51138,5.86948,-0.00413808,5.30359,2.26952,2.3062,2.02675,7.85327,-1.20769,-1.69537,-1.69168
48.831564626,-151.953,7.50875,-3.96332,3.32246,0.248046,2.73752,-2.53098,8.25008,-1.86095,6.23196,-2.88857,6.86502,0.0864496,6.24915,-0.375868,2.65247,1.05137,6.46347,-0.633209,-1.8128,-3.11915
48.854784580,-155.149,6.43888,-2.7704,4.33015,-0.282236,3.90218,-4.53127,10.9414,-3.33648,6.12315,-5.52134,5.71889,-2.6528,8.3891,-1.24957,3.13546,0.137388,7.7894,0.0375199,1.37345,-3.08159
48.878004535,-154.715,2.81832,-4.12925,2.15431,-2.11103,0.246182,-5.41554,8.52109,-1.69055,7.85471,-3.44153,3.88902,0.733453,4.84468,-0.913615,6.01158,3.62589,4.63701,-0.855219,1.0455,-0.661763
48.901224490,-150.108,3.9197,-2.79988,3.64218,1.22815,1.52033,-2.69916,7.09266,-0.127409,4.15632,-0.234785,3.78176,1.02191,6.17212,1.64134,1.17581,-0.68339,5.13969,-0.465474,-2.64375,-2.49123
48.924444444,-154.2,3.31863,-0.462967,4.23327,1.19482,0.331804,-1.69122,9.81544,-1.26791,4.2581,-2.55426,6.1895,2.50502,7.38712,1.41763,1.30911,-0.313781,3.95921,-0.721596,-0.911784,-0.402592
48.947664399,-154.681,2.42632,-2.23719,3.77255,-0.212579,0.946584,-1.34978,7.02024,-2.1403,3.58438,-1.04309,4.83083,-2.72127,4.08988,0.804695,4.01402,0.874973,6.35439,3.38516,0.410789,-2.2319
48.970884354,-144.49,7.04139,2.62624,6.25926,1.38966,4.64387,-0.328484,4.93495,-2.05613,3.05435,-3.0636,1.24305,-5.6224,2.41146,-4.10281,-2.24808,-3.70123,1.70611,0.150699,2.30034,-0.611374
48.994104308,-148.098,4.23183,4.91945,8.44532,1.95707,4.76955,1.90728,8.15503,0.774565,2.75508,-2.39146,2.75142,-0.493848,4.0904,-0.730551,0.610832,1.17491,3.95225,0.226714,0.0570645,-3.79978
49.017324263,-151.779,-1.53646,-1.04764,7.07696,-0.172202,3.52195,-2.15798,8.24061,-0.184206,4.18255,-0.533032,3.38942,1.1218,7.25269,2.8463,4.17245,2.651,4.35518,0.280265,1.50679,0.581097
49.040544218,-155.983,-0.256487,-0.977582,9.16784,3.44135,8.35129,2.86835,9.83248,1.33418,7.29727,-0.492204,3.05057,1.78956,3.95595,-0.829738,1.36994,-0.26948,5.28647,-0.0234045,0.405267,-0.822789
49.063764172,-151.806,0.297352,1.4782,9.50882,3.45065,5.42066,-0.958366,7.89425,0.78189,5.23333,1.65581,5.55337,0.625541,3.78771,-0.629887,3.12793,1.85489,3.41378,-1.37779,-0.94816,-2.03608
49.086984127,-148.413,0.357803,0.685193,6.79453,1.40983,4.9211,-1.66516,6.82633,0.881013,5.12766,-2.89511,1.45258,0.107631,6.03733,0.824879,3.11014,1.15412,5.62153,0.233689,0.559174,0.1252
49.110204082,-152.411,-1.78058,-3.08428,4.54531,1.54847,2.78587,-1.89888,9.00052,0.58257,6.5488,0.0438391,7.03308,2.0804,6.05108,0.312934,1.88273,2.16143,4.90094,-1.30768,-1.84967,-3.71432
49.133424036,-148.459,-3.29869,-3.76753,2.47575,-2.17835,0.0952397,-3.61272,5.65679,-1.62195,4.27687,-1.20126,4.52728,-0.00355683,4.40839,0.795123,2.55908,1.73728,3.38777,-1.08583,1.94413,-1.00898
49.156643991,-153.594,1.13291,-1.19168,6.4209,-0.492833,0.860895,-3.32817,8.58827,-2.69152,4.55355,-2.5106,4.38688,1.17439,6.82247,2.26436,3.80902,-1.53924,6.08626,0.200741,-0.346618,-2.79013
49.179863946,-156.186,-0.609607,1.48876,6.6796,2.53665,1.85605,-5.83784,6.02749,-0.761296,7.82431,0.218196,2.12154,-0.353534,5.77054,-0.529613,4.89539,3.16699,5.24943,-0.762472,0.37032,-3.02844
49.203083900,-151.442,2.35132,-3.11648,2.64419,-2.90252,1.63962,-2.24728,8.6066,-0.288089,4.92944,-2.84476,3.74187,-1.89838,5.43002,-0.368854,3.77353,3.90993,6.00184,0.00953682,1.56926,-1.83395
49.226303855,-149.404,1.48628,-3.52611,1.57888,0.95689,2.41357,-2.91626,8.16405,0.381959,3.87181,-2.26476,2.4015,-1.27525,6.12744,2.47839,4.83092,2.03419,4.34032,0.746588,-1.20436,-1.56485
49.249523810,-149.594,3.99698,-1.6046,3.20224,-0.675568,1.99442,-1.92455,9.50755,-0.533584,5.11648,-3.24404,5.83292,1.40461,5.13265,0.177483,4.30244,2.29295,4.94382,-1.72666,-0.941516,-3.13103
49.272743764,-149.036,6.59909,1.34965,6.23231,1.41283,2.28618,-1.90164,8.18531,-0.140138,2.6438,-5.12977,1.89571,-4.00514,3.25702,0.0923138,0.498795,0.67672,4.12664,-1.15984,0.0233943,-1.52251
49.295963719,-148.037,4.09999,1.60415,7.49946,3.31549,4.90573,2.18208,10.2996,1.79383,5.6218,-4.27851,1.03705,-1.48428,3.57861,-2.96058,0.667449,0.681334,1.89818,-1.87412,-2.20408,-3.46303
49.319183673,-152.208,0.50064,2.03997,9.50573,4.17067,5.18176,-1.23261,7.56666,-2.40981,3.73751,-0.473175,4.91076,1.67281,5.11834,-0.416408,2.01063,2.76705,4.00814,-1.73025,1.22037,-1.28605
49.342403628,-156.825,-1.08283,2.83027,9.47419,5.00542,3.08911,-0.11331,8.63731,0.836551,7.81193,-0.0914927,5.66455,2.18755,6.85894,1.22239,2.49358,-0.617746,2.69027,-1.80483,-0.603262,-1.05338
49.365623583,-156.13,-2.57012,4.16795,9.70354,3.79021,2.90491,1.32929,6.74125,1.39552,5.13992,2.11504,6.75699,-0.368851,4.14025,1.10264,2.13172,2.5358,4.04372,-0.19757,-0.41194,-1.64588
49.388843537,-140.118,-4.82472,-1.91998,5.3635,-3.34168,7.15742,-0.288264,7.22106,-0.124821,5.01766,0.617691,5.50467,-0.620394,6.82662,2.87122,5.13536,0.119391,1.44995,-3.14651,-0.280831,-0.669843
49.412063492,-142.877,-8.24897,-3.67415,3.74308,-2.21732,8.05346,-0.562668,4.11805,-0.0628288,2.94963,-1.19583,6.01078,3.18184,8.42298,4.06819,7.37751,5.1429,4.38582,-0.500762,-0.0277012,-0.850955
49.435283447,-141.621,-7.16929,-0.421269,4.83605,-0.96783,6.05125,-1.51178,4.70878,-2.45328,4.67313,0.663192,5.46051,-0.101608,6.88628,0.990174,3.45209,0.260996,4.34717,-0.435322,0.584058,-1.30988
49.458503401,-142.931,-6.3615,-2.28782,2.58948,-3.55608,2.72744,-1.28415,5.19112,-2.57885,0.407132,-0.291785,5.46933,1.83905,4.22423,0.309152,3.43791,3.79989,6.17263,1.31356,1.0791,0.226048
49.481723356,-147.689,-4.33391,-4.11129,1.8919,0.7054,2.81926,-2.74634,5.04555,-0.458834,5.87752,0.336178,6.22516,1.51156,7.51502,2.76695,3.02126,1.34849,3.68791,-0.50504,-0.507124,-4.00269
49.504943311,-142.237,-2.03017,-0.719076,2.09181,1.30871,2.07904,-1.28138,5.5423,0.244323,4.1798,0.0428131,6.26996,3.23598,6.27103,0.763561,1.04035,0.862841,3.51896,-0.659225,-2.75171,-0.0449847
49.528163265,-144.834,-2.40471,-0.581716,3.08936,-3.04116,2.25709,-1.01003,7.54647,-0.286064,3.69926,-2.78025,4.86568,0.379874,6.37149,2.16322,3.83843,1.02929,6.58667,-0.631186,1.01762,0.125625
49.551383220,-142.118,-7.88349,-1.333,2.58436,-0.753396,1.09268,-2.23243,4.06512,1.15313,4.71282,-0.0599058,3.1587,0.32588,5.8425,-0.0355612,2.24941,4.65711,6.60563,0.927604,-0.386126,-1.15344
49.574603175,-145.371,-3.08794,0.27815,5.13394,0.632606,-0.407513,-2.38871,6.76254,1.29615,4.83571,-1.98908,4.22701,1.90374,6.53009,0.485081,1.25179,1.47893,6.21184,-0.402144,-2.31199,-3.03187
49.597823129,-143.931,-2.2091,4.89781,7.77413,3.2969,5.54373,0.071004,7.57187,2.93782,3.75196,-1.48969,3.19087,-0.700652,5.65528,-2.16456,-0.831739,-0.426544,3.07143,-1.405,-1.49974,-2.55246
49.621043084,-149.404,-6.84744,2.32742,7.63679,3.7051,7.43219,4.12217,10.312,1.64817,3.27692,-2.96914,2.29179,-0.39312,4.20546,-2.61921,2.30429,0.442692,2.81042,0.168958,3.37013,2.7822
49.644263039,-150.574,-6.36657,4.20621,7.84241,4.48741,7.13581,3.66371,7.20487,2.06107,3.49659,-0.10904,3.0552,1.09098,5.58659,-0.587017,2.10882,1.67348,3.34155,1.06467,0.112433,-1.27936
49.667482993,-157.312,-6.28624,3.14446,8.74786,5.60744,5.82898,4.0643,10.9786,3.21505,4.22372,-3.57797,3.5617,1.57341,6.45134,0.980444,0.913986,-1.07915,3.31029,0.0216732,0.0558328,-0.0281927
49.690702948,-144.75,-7.1091,3.62465,6.02518,0.816224,4.62325,0.976165,8.41428,3.56561,5.4609,-2.76664,1.6019,-1.68467,4.42446,0.583333,1.15039,-0.974721,3.8293,0.860634,0.163302,1.2114
49.713922902,-146.001,-6.41125,1.17866,5.33738,-2.49988,1.79593,1.08275,11.8324,1.50122,5.7176,-2.8178,1.68321,-1.69892,2.42314,-3.64609,1.77636,2.27491,4.25732,0.399243,-0.192326,-0.472688
49.737142857,-146.519,-4.995,2.0904,3.77545,-0.288811,0.831031,0.579897,8.50145,0.345779,5.43744,-1.73281,2.55682,-2.98904,2.78398,0.352722,1.3368,-1.3418,3.73754,0.59856,0.116382,2.50747
