TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
122.787120181,0,0.231941,0.755347,0.24585,0.322288,1.27044,0.780879,0.0177359,0.54314,0.0167461,0.000166688,1.34242
122.833560091,0.12697,0,0.959451,0.285782,0.62247,0.556527,0.964243,0.0606545,0.457209,0.0184898,0,1.25596
122.880000000,0.0871364,0,1.27929,0.331449,0.79287,0.527239,0.724941,0.0281549,0.657175,0.445146,0,1.12158
122.926439909,0.0593411,0,1.30311,0.336866,0.556038,0.379997,0.601266,0.258932,0.756473,0.801379,0.389115,0.706621
122.972879819,0,5.33318e-05,1.29208,0.237379,0.491535,1.00602,0.441672,0.44846,0.619268,0.781503,0.818587,0.13403
123.019319728,0.000249473,0.0235442,1.27413,0.33729,0.426319,1.29211,0.596582,0.435737,0.261095,0.680775,0.924108,0.150542
123.065759637,0.000410386,0.00250641,1.23594,0.280067,0.400202,1.47383,0.798176,0.244052,0.0324971,0.813151,0.759564,0.35488
123.112199546,0,0.084333,1.53131,0.224239,0.383809,1.46089,0.780491,0.140374,0.0367581,0.97059,0.358684,0.527839
123.158639456,0,0.189508,1.82144,0.480708,0.391761,1.06086,0.566362,0.144182,0.157767,1.18353,0.214032,0.795642
123.205079365,0,0.0609395,1.76534,0.977121,0.470037,0.374069,0.437755,0.287035,0.241073,1.93029,0.00148509,0.782339
123.251519274,0,0.0128141,1.56196,1.08262,0.830145,0.425974,0.50366,0.17396,0.206908,1.93161,0.000655664,0.647162
123.297959184,0,0.013339,1.81815,1.06561,0.870378,0.392148,0.638368,0.038851,0.170575,1.8726,0.000151614,0.689529
123.344399093,0,0.0159754,1.85682,0.951924,0.727262,0.403123,0.732408,0.0288667,0.19191,2.04842,7.76571e-05,0.600969
123.390839002,0,0.153751,1.6254,0.294712,0.332978,0.698005,0.712496,0.043666,0.104825,2.36917,0.000353493,0.405688
123.437278912,0.00024155,0.266907,1.17449,0.0834564,0.424265,0.738784,0.980512,0.0554279,0,2.83613,0.00010008,0.18021
123.483718821,0.000455476,0.314515,1.21872,0.0586996,0.534658,0.393844,1.09412,0.0575556,0,2.79506,0.00582945,0.0891011
123.530158730,0.000554978,0.33609,1.45418,0.0319107,0.483201,0.239305,0.991636,0.0341407,0,2.574,0,0.0803262
123.576598639,0.000463514,0.327556,1.45342,0.039173,0.377474,0.372207,0.774626,0.0240434,0.0815228,2.4684,0.00573784,0.124327
123.623038549,8.66506e-05,0.220763,1.14968,0.246115,0.270675,0.624564,0.796457,0.055091,0.41898,2.34879,0.0106515,0.320003
123.669478458,0.000119062,0.00222937,1.43574,0.255731,0.654932,0.527891,0.9971,0.0476294,0.367727,1.035,0.0209836,0.983084
123.715918367,0,0.00136942,1.55894,0.287891,0.846424,0.371308,1.11544,0.140664,0.129591,0.187344,0.0435126,1.67871
123.762358277,0,0.00067108,1.21402,0.367162,0.809263,0.313554,1.26334,0.317878,0.24724,0.0261951,0,2.0831
123.808798186,0.000141542,0.0018131,0.929969,0.51461,0.960828,0.687953,1.13096,0.46729,0.109165,0.0313456,0.0123857,2.36259
123.855238095,0,0.123688,0.50379,1.25706,0.975473,0.947407,0.385772,1.26205,0.110982,0.0640715,0.0625109,2.58925
123.901678005,0,0.388932,0.290253,1.591,0.930446,0.941439,0.125313,1.49894,0.0461761,0.0630594,0.124865,2.37514
123.948117914,0,0.517337,0.318983,1.78802,0.789003,0.855205,0.184563,1.41763,0.056686,0.107777,0.0765051,2.1222
123.994557823,0.041203,0.567028,0.398982,1.70077,0.424115,0.681843,0.362849,1.50063,0.120873,0.108688,0.149055,1.90976
124.040997732,0.448512,0.295143,0.164197,1.2236,0.373912,0.389899,0.524509,1.99506,0,0.389336,0.274337,1.12913
124.087437642,0.537484,1.7162,0.26873,1.37658,0.341335,0.229393,0.630077,1.85168,0,0.329102,0.165097,0.158163
124.133877551,0.586449,2.09741,0.273369,1.38646,0.354322,0.143538,0.219744,1.70713,0.0228717,0.247147,0,0.00059528
124.180317460,0.521168,1.79574,1.51468,1.0273,0.367804,0.0669078,0.0185181,1.66341,0.0281357,0.217395,0,0.000658017
124.226757370,0.00897459,0.702452,2.41099,1.24976,0.352374,0.0312518,0.0481239,1.58967,0,0.251927,0.0549687,0.139269
124.273197279,0.00343039,0.131373,2.6071,1.44917,0.283502,0.00223689,0.0524213,1.57073,0.0640644,0.27008,0.336774,0.330184
124.319637188,0,0.0450193,2.47903,1.52168,0.28051,0.00631499,0.0432302,1.64525,0.0774355,0.356054,0.35728,0.174555
124.366077098,0.0001304,0.173011,2.76563,0.950862,0.391787,0.0229555,0.0368968,1.84055,0.153784,0.543657,0.0270355,0.134482
124.412517007,6.23969e-05,0.576872,2.47113,0.588534,0.675157,0.0261375,0.376779,2.00043,0.242282,0.219789,0.0341992,1.03294
124.458956916,5.33611e-05,0.57119,1.31682,0.17031,0.968942,0.0777059,0.490346,1.13602,0.388241,0.0363549,0.119592,1.81522
124.505396825,0.0505446,0.222202,1.12844,0.86046,0.928729,0.0364722,0.616688,1.05761,0.431084,0.0333338,0.00499609,2.54689
124.551836735,0.19387,0.180571,1.04422,1.18981,0.866046,0.0389301,0.704065,0.983906,0.308587,0.0286481,0.000294999,2.66706
124.598276644,0.484933,0.171883,0.95897,0.992809,1.00586,0.0282847,0.920823,1.02693,0.156636,0.0245429,0,2.46909
124.644716553,0.358877,0.0802548,0.901371,1.29902,0.414884,0.238647,0.354059,1.48478,0.0357555,0.000203186,0.274427,2.54573
124.691156463,0.0741872,0.0366944,0.278578,1.38501,0.376429,0.343193,0.431801,1.68463,0.0180105,0.000745174,0.519349,2.67087
124.737596372,0,0,0,1.64409,0.296992,0.452784,0.366202,1.69542,0.074672,0.340122,0.346618,2.95686
124.784036281,0,0.110601,0.00119131,1.59908,0.337049,0.442962,0.26032,1.72996,0.114801,0.282317,0.523565,2.93108
124.830476190,0.324569,0.375749,0.000693589,1.77676,0.310964,0.0848922,0.046509,1.97899,0.143068,0.0967386,0.627072,1.82485
124.876916100,0.503361,0.503752,0.382768,2.19269,0.227307,0.0212474,0.0806622,1.78467,0.15339,0.0842976,0.932501,0.378523
124.923356009,0.352214,0.376562,0.378832,2.42665,0.127455,0.033895,0.144309,1.49686,0.135773,0.23618,0.754109,0.17357
124.969795918,0,0.311817,0.209521,2.35118,0.147261,0.347746,0.108229,1.10375,0.0126538,0.347382,0.693274,0.341049
125.016235828,0,0.0912188,0.200341,2.03502,0.177561,0.573671,0.0614423,0.853177,0.00980431,0.28846,0.889434,0.654095
125.062675737,0,0,0.306333,1.30683,0.0826014,0.343773,1.11653,0.364723,0.0240934,0.127223,0.706239,0.93044
125.109115646,0,0,1.26932,0.442481,0.0465205,0.182279,1.46594,0.193725,0.0646544,0.150862,1.11438,0.85165
125.155555556,0,0.0652725,1.77203,0.135882,0.0853162,0.0645748,1.65138,0.10135,0.0905167,0.293239,1.41459,0.603122
125.201995465,0,0.228939,2.01007,0.0533109,0.321089,0.0835806,1.54027,0.0676734,0.0858265,0.978278,1.20005,0.228397
125.248435374,0,0.294378,1.72524,0.0320553,0.887443,0.0802799,1.19719,0.0337536,0.121822,1.91715,0.582675,0.00142189
125.294875283,0,0.310949,1.57467,0.0273908,0.936412,0.0444384,1.23648,0.113749,0.0139148,2.48772,0.0814875,0.00140786
125.341315193,0.000386912,0.308774,1.91896,0.0116483,0.862205,0.0220888,1.41708,0.0897685,0.0255079,2.71439,0,0.00140955
125.387755102,0.000176138,0.320658,1.98689,0.015652,0.888235,0,1.34656,0.0910971,0.00947514,2.70308,0,0.00138909
125.434195011,0,0.324096,1.86045,0.0159221,0.905075,0.0265424,1.17947,0.056919,0.0553655,2.53088,0,0.0013903
125.480634921,0,0.301076,1.4075,0.0136894,0.847815,0.0953347,1.47863,0.0550693,0.134371,2.6298,0,0.00139966
125.527074830,0,0.26735,1.58392,0.010891,0.879981,0.0964643,1.70876,0.0179436,0.201653,2.56379,0.0513757,0.00140905
125.573514739,0,0.239567,1.67967,0.0135481,0.826204,0.0599089,1.79211,0.00723314,0.0370716,2.54767,0.0043627,0.00137205
125.619954649,0.208185,0.249795,2.32271,0.0122123,0.283111,0.0128912,1.82569,0.0872061,0.175663,2.09956,0,0.00119383
125.666394558,0.181542,0.445921,2.28912,0.00569703,0.34681,0.677701,1.65864,0.173668,0.756873,1.42961,0.00122606,0.000560585
125.712834467,0.212012,0.63373,2.11414,0.00665963,0.597297,0.825324,1.42325,0.266996,1.13104,0.711163,0.151249,0
125.759274376,0.505056,0.617124,2.00443,0.0428355,0.749666,0.989177,1.1711,0.267339,0.878671,0.450466,0.1873,0
125.805714286,0.90066,0.228739,1.81074,0.256224,0.761031,0.867454,1.24429,0.147001,0.298491,0.841572,0.237266,0
125.852154195,1.24184,0.0984606,0.90906,0.291144,2.16724,0.174407,0.967753,0,0,0.900353,0.207298,0.0341828
125.898594104,1.56863,0.199208,0.307104,0.289876,2.42531,0.0853427,0.306984,0.056637,0,0.362219,0.170076,0.190829
125.945034014,2.02232,0.277257,0.295912,0.131888,2.53798,0.0732316,0.0373917,0.228679,0,0.759991,0.124549,0.0582702
125.991473923,2.11016,0.322398,0.290824,0.0640105,2.48946,0.0531577,0.0175219,0.527357,0,1.42715,0.0647403,0.0191611
126.037913832,2.17107,0.389212,0.136204,0.0371578,2.3006,0.0282769,0.0503216,0.645225,0,1.74936,0.0231325,0.00102358
126.084353741,1.96027,0.374119,0.000494687,0.0280723,2.28649,0.026468,0.0976306,0.292011,0.140581,1.95322,0.0201429,0.0643212
126.130793651,2.0883,0.328993,0.000996122,0.0174738,2.4411,0.00294488,0.147995,0.314953,0.886834,1.18503,0.0184185,0.107756
126.177233560,2.16334,0.134025,0.00064547,0,2.23672,0.00870796,0.0581518,0.77129,1.40518,0.67055,0.00201098,0.246947
126.223673469,2.23889,0.110199,0.0570083,0,1.93764,0,0.00599641,0.652814,1.68481,0.604482,0.00167284,0.107996
126.270113379,1.8966,0.234364,0.00165517,0,1.976,0.0155781,0.0826253,0.286326,1.52839,0.873018,0.0740122,0.0131195
126.316553288,1.52876,0.24682,0.00142633,0.00438954,2.08375,0.00735774,0.281075,0.0818022,0.625316,0.897192,0.327821,0.0173155
126.362993197,1.61606,0.167418,0.00246319,0.0149055,2.04939,0.00668905,0.293588,0.0412441,0,1.0781,0.583438,0.0191934
126.409433107,1.67029,0.0856173,0.00296897,0.0160058,2.10731,0.00387556,0.255144,0.0214063,0,0.943447,0.86502,0.0934481
126.455873016,1.67397,0.0426316,0.170826,0.0149972,1.47154,0,0.762684,0.0694945,0,0.743166,1.05145,0.84861
126.502312925,1.7884,0.141581,0.239707,0.0178171,1.31355,0.00533476,1.16078,0.14768,0,0.316179,0.91151,1.11528
126.548752834,2.19932,0.140718,0.276533,0.0384564,1.5014,0.0119208,1.31925,0.019694,0,0.0386169,0.327133,0.69785
126.595192744,2.17582,0.0773351,0.274844,0.0514923,1.44808,0.00307197,0.934015,0.422535,0,0.459715,0.465285,0.24763
126.641632653,1.84495,0.035475,0.146605,0,1.85629,0.00168971,0.421385,0.411741,0,1.59236,0.613877,0.000262857
126.688072562,1.32805,0.238273,0.00190099,0.165633,2.16959,0.00989124,0.000989038,0.330048,0,2.56245,0.237988,0.00281371
126.734512472,1.32734,0.271559,0.0500964,0.164274,2.21799,0.0175797,0.0111176,0.266348,0.149868,3.11252,0.0273375,0.00347826
126.780952381,1.52011,0.298894,0.191238,0.0847488,2.17801,0.0233756,0.00559366,0.279721,0.0876713,3.36295,0.015487,0.000892359
126.827392290,1.62601,0.301888,0.241427,0.0353899,2.04747,0.0114644,0.0362074,0.200517,0,3.42427,0.00683541,0.00104757
126.873832200,1.50637,0.322592,0.205885,0.0100574,2.16904,0.00235591,0.0625154,0.0228084,0,3.39209,0.00162555,0.00653288
126.920272109,1.41857,0.346818,0.367167,0.0179947,2.10527,0.076761,0.107604,0.0181051,0,3.2388,0.0055634,0.0325531
126.966712018,1.68922,0.339381,0.442532,0.0170658,2.0918,0.0310806,0.087096,0.0114058,0,2.82244,0.0719809,0.0275361
127.013151927,1.78406,0.305766,0.417218,0.0117127,2.1531,0.0407536,0.0883796,0.0645096,0,2.35672,0.156242,0.0264326
127.059591837,1.77387,0.270878,0.176366,0,2.00945,0.0117916,0.109682,0.122416,0.245294,2.13481,0.179378,0.0248949
127.106031746,1.63441,0.279519,0.679469,0,1.33974,0.064033,0.0964969,0.214599,0.758868,1.36392,0.16612,0.557888
127.152471655,1.54516,0.174252,0.431409,0,1.58778,0.07672,0.0346822,0.505309,0.42575,0.766915,0.0414689,1.52345
127.198911565,1.13471,0.011393,0.179044,0.0397358,1.45528,0.021673,0.362013,1.03862,0,0.0853764,0.106903,2.15697
127.245351474,0.907909,0.00348932,0.133941,0.133989,1.16328,0.106679,0.562424,0.770417,0.0250674,3.26039e-05,0.11534,2.30814
127.291791383,0.326882,0.345961,0.148719,0.380412,1.45522,0.27659,0.653377,0.613497,0.0726313,0.000249361,0.0513059,2.4668
127.338231293,0.263797,0.784396,0.264681,0.503389,1.23631,0.455541,0.540882,0.522291,0,0,0.00323513,2.77127
127.384671202,0.202026,0.767067,0.348286,0.404933,1.85685,0.620777,0.533601,0.682553,0,0,0.364096,2.20819
127.431111111,0.796274,0.493302,0.551103,0.309704,2.0737,0.796215,0.0866035,0.438357,0.246305,0,2.09047,0.630401
127.477551020,1.0532,0.0678006,0.588466,0.298719,1.72065,0.906642,0.0164902,0.139561,0.437683,0,2.62319,0.249602
127.523990930,1.44756,0.156949,0.438457,0.192041,1.66055,0.379916,0.0175262,0.0810761,0.000762484,0.182773,2.32343,0.425481
127.570430839,1.59981,0.0934633,0.215793,0,1.98889,0.0594207,0.151937,0.0108474,0.00235292,0.945008,1.6623,0.101839
127.616870748,1.81288,0.00134366,0.318535,0,1.99906,0.0596994,0.150284,0.0264711,0.149022,1.53632,0.999701,0.0384702
127.663310658,1.69619,0.0195189,0.41241,0.119769,2.05695,0.133801,0.165458,0.0433301,0.318016,2.02022,0.403036,0.0215016
127.709750567,0.997939,0.624557,0.833889,0.329302,1.40173,0.386317,0.186128,0.0263176,0.605391,1.81961,0.294987,0.0513841
127.756190476,1.09212,0.694752,1.02966,0.809099,1.33164,0.334383,0.440318,0.193479,0.541506,0.65028,0.335333,0.0666906
127.802630385,1.53274,0.570619,0.580868,0.654514,1.43818,0.082635,0.254031,2.04072,0,0.0773148,0.0402661,0.163585
127.849070295,1.66419,0.252724,0.574903,0.326521,1.30321,0,0.172524,2.2634,0.0092756,0.0297261,0.0470623,0.147511
127.895510204,1.6224,0.0990992,0.559244,0.190756,1.06282,0.0123227,0.195667,2.46879,0.107382,0.055552,0.0198647,0.201754
127.941950113,1.77605,0.029184,0.868762,0.17957,0.901887,0.026166,0.139643,2.54853,0,0.0123473,0.0136361,0.0951942
127.988390023,1.88507,0.042559,0.818267,0.12396,0.917739,0.0187888,0.0167387,2.37607,0.0113464,0.00952339,0.0149872,0.131924
128.034829932,2.0478,0.0549441,0.756228,0.131755,0.79574,0.0141513,0.00644137,2.02713,0,0.00491895,0.0337624,0.121509
128.081269841,1.6973,0.0498634,0.73707,0.110185,0.66653,0.00426672,0.00541111,1.77381,0,0.000225874,0.0776093,0.396372
128.127709751,1.50862,0.062468,0.930954,0.173582,0.76804,0.0110545,0.0736268,1.75261,0.00159923,0,0.100797,0.302206
128.174149660,1.83453,0.06318,0.976989,0.282368,0.921854,0.0095748,0.0434664,1.69448,0.0832331,0,0.105249,0.162938
128.220589569,2.08314,0.00898233,0.919039,0.224136,1.0163,0.00192279,0.011956,1.67591,0.034355,0,0.0920121,0.0463166
128.267029478,1.99283,0.00159045,0.933592,0.129113,0.710208,0.00642969,0.00395716,1.90887,0,0,0.0780859,0.410112
128.313469388,1.83525,0.288951,0.498526,0.361976,0.731144,0.0367618,0.00345816,2.21804,0.0105257,0,0.0397168,0.584774
128.359909297,1.8759,0.36725,0.214357,0.409093,1.0265,0.0489023,0,2.08776,0.114128,0.00022187,0.0215208,0.443845
128.406349206,2.14182,0.326297,0.146134,0.35718,1.42772,0.0531632,0,1.6088,0.302302,0.00572074,0.0206795,0.225671
128.452789116,2.28038,0.165914,0.268288,0.208072,1.73634,0.0350541,0,1.48206,0.323157,0.00196267,0.0498847,0.0645562
128.499229025,2.226,0.043481,0.440916,0.0589337,1.87551,0.00413266,0.0105538,1.74368,0.143634,0.00388377,0.0759586,0.0410756
128.545668934,2.1057,0.0436537,0.579906,0.0695331,1.99414,0.00941523,0.0391238,2.10167,0.0905225,0.00351471,0.105699,0.0292353
128.592108844,2.25607,0.0678857,0.271152,0.0557739,2.14962,0.0153694,0.0271576,2.4665,0.0530927,0.00424207,0.121531,0.0266832
128.638548753,2.29084,0.0451751,0.0935618,0.0223574,2.26215,0.0184773,0.0381956,2.63029,0.367515,0.00216624,0.106428,0.0161495
128.684988662,2.21968,0.0161608,0.114783,0,2.37194,0.000165228,0.0044842,2.03291,0.997675,0.000550239,0.0864192,0.0148868
128.731428571,1.91982,0.00279002,0.178765,0.112601,2.52949,0.00934037,0.0243398,0.96404,1.61736,0.00107067,0.114613,0.0215048
128.777868481,2.02447,0.0180383,0.101072,0.184443,2.481,0.0202189,0.0727869,0.80347,1.51984,0.00111347,0.120713,0.0209196
128.824308390,2.24613,0.0239393,0.192334,0.191058,2.33348,0.00579882,0.0316778,0.86879,0.980183,0.000711778,0.134172,0.0175301
128.870748299,1.91586,0.0381589,0.288946,0.135201,2.37636,0.0434828,0.0479579,1.09808,0.0923938,0.00758726,0.219988,0.221881
128.917188209,1.35614,0.0853264,0.575334,0.051708,1.22064,0.144474,0.875998,1.46512,0.00358593,0.0718994,0.624603,0.483667
128.963628118,0.414877,0.216404,1.07659,0.142724,0.380028,0.800569,1.04263,1.21834,0.0126029,0.272808,0.56462,0.704337
129.010068027,0.598295,0.114761,1.2072,0.160776,0.368068,0.634922,1.01948,1.37724,0,0.247109,0.507686,0.776453
129.056507937,0.633145,0.15913,1.42206,0.161947,0.198281,0.161305,1.04939,1.38385,0,0.0644785,0.444959,0.72999
129.102947846,0.423116,0.174423,1.55677,0.108073,0.076372,0.0429104,1.231,1.31304,0.0189509,0.00623269,0.150399,0.49367
129.149387755,0,0.263511,2.26494,0.0141606,0.0111945,0.114987,1.21353,1.32584,0.00736933,0.429629,0.188976,0.248926
129.195827664,0,0.295374,2.33821,0.102686,0.163254,0.086095,1.10245,1.07917,0,0.656505,0.121066,0.208157
129.242267574,0,0.120418,2.63062,0.103127,0.335879,0.0322251,1.09908,0.728816,0.00580771,0.76304,0.039288,0.0692696
129.288707483,0.000369383,0.0326722,2.93167,0.0964931,0.368516,0.0408035,0.906949,0.636018,0.109785,0.649379,0.0639753,0.580312
129.335147392,0.0268331,0.21756,2.10572,0.0410509,0.0497707,0.0496185,0.90677,0.561692,1.36477,0.463235,0.114515,0.732682
129.381587302,0.143783,0.128786,2.05992,0.0396759,0.153018,0.136287,0.998365,0.537758,1.68932,0.861033,0.191881,0.0665279
129.428027211,0.179582,0.00156103,2.20888,0.104522,0.329523,0.0724278,0.97841,0.400345,1.29421,1.09988,0.651512,0.000766363
129.474467120,0.128924,0.0263356,2.26369,0.0174142,0.475031,0.0488178,0.958545,0.493655,0.598281,0.712534,0.88322,0.116042
129.520907029,0.00303486,0.0372972,2.04368,0.0524429,0.319796,0.0618238,1.5211,0.367375,0.215788,0.131357,1.12727,0.304428
129.567346939,0.000159699,0.00083065,1.77581,0.100216,0.36155,0.254687,1.83611,0.0591322,0.246901,0.000686514,1.17929,0.412701
129.613786848,0.000196606,0.00238187,2.04193,0.0766116,0.339871,0.184199,1.72604,0.0411892,0.158669,0.144908,1.40329,0.431025
129.660226757,0.000324282,0.00200488,2.35295,0.0478246,0.31355,0.129717,1.45769,0.224368,0.0623452,0.310453,1.42286,0.350738
129.706666667,0.26509,0.014109,2.18969,0.0215663,0.508354,0.170916,0.822649,0.31528,0.106653,0.872179,1.18889,0.0121514
129.753106576,0.264604,0.0059127,1.77443,0.00830939,0.849329,0.0412966,0.872258,0.186316,0.0752813,1.48877,1.15282,0.00121469
129.799546485,0.259775,0,1.87273,0.00678469,0.797781,0.0453013,1.03001,0.0621031,0.01663,2.49691,0.411426,0.000971636
129.845986395,0.189535,0.0970309,2.09882,0.0077212,0.773873,0.0320406,1.1092,0.0618424,0.0195102,3.05644,0.0570495,0.000626798
129.892426304,0.000389891,0.227698,2.24669,0.0206396,0.75975,0.00592024,0.802217,0.0605656,0.0299037,3.12735,0.0286118,0.000399164
129.938866213,0,0.208028,2.33623,0.0154209,0.536467,0.00768409,0.762112,0.290531,0.0420364,2.83398,0.0139894,0.0323045
129.985306122,0.000454981,0.174914,2.32332,0.0219784,0.541809,0.0033886,1.25354,0.53203,0.0401481,2.00693,0.0468627,0.036591
130.031746032,0.000384969,0.106629,2.70129,0.0513231,0.453424,0.0957447,1.79658,0.654745,0.132308,0.690588,0.0682067,0.054186
130.078185941,0,0.000234805,2.94388,0.0341536,0.450753,0.0976898,1.98199,0.683477,0.171523,0.0141991,0.0468448,0.577065
130.124625850,0,0.00167207,2.44731,0.303569,0.022474,0.1962,1.27066,1.17625,0.0668962,0,0.0646838,1.77479
130.171065760,0,0.00149578,1.14515,1.47051,0.0185992,0.385234,0.359035,1.80396,0.0454406,0,0.369351,2.10006
130.217505669,0.00570643,0.00801165,0.436816,2.2937,0.0128302,0.385217,0.225631,1.72546,0.0581237,0,0.292066,2.08419
130.263945578,0.0877092,0,0.108278,2.57327,0.00331089,0.424353,0.0766192,1.69195,0.0648743,0.0446986,0,1.89195
130.310385488,0.189573,0,0.00200155,2.5306,0.0430978,0.347272,0.00294966,1.83717,0.109815,0.17885,0,1.55038
130.356825397,0.272261,0,0.00273255,2.47242,0.0485049,0.120867,0.00461584,1.89313,0.476046,0.168599,0,1.26827
130.403265306,0.0453861,0.0153799,0.00289947,1.9434,0.165443,0.280741,0.00242702,1.92956,0.811613,0.00353887,0.00302328,1.80727
130.449705215,0.00546419,0.181375,0.0367673,1.64214,0.276865,0.368149,0.0387882,2.36224,0.312853,0.00196877,0.237216,1.94573
130.496145125,0.257847,0.268878,0.0274467,1.32547,0.660327,0.480916,0.19721,2.64084,0.0725844,0.00133201,0.267628,1.5397
130.542585034,0.749464,0.152632,0.0499862,1.08045,0.544051,0.611402,0.341605,2.63506,0.14783,0.0107046,0.243581,0.872116
130.589024943,1.30446,0.278506,0.0210245,0.548165,0.484094,0.521577,0.28069,2.13985,0.407208,0.269261,0.195563,0.259529
130.635464853,1.69346,0.896816,0.0350203,0.990613,0.43729,0.184019,0.284423,1.77133,0.391026,0.437597,0.137008,0.000373908
130.681904762,0.888703,2.19811,0.642144,1.81895,0.377609,0.0143631,0.134359,1.82252,0.225402,0.122732,0.0238482,0.000672859
130.728344671,0.0804519,1.99314,1.11845,1.85279,0.277142,0.0055626,0,1.90515,0.14226,0.0814732,0.00158228,0.00095167
130.774784580,0,1.14932,1.38427,1.75725,0.0694304,0.076451,0.0106575,1.73726,0.0904675,0.250541,0.000570459,0.32902
130.821224490,0.027138,0.354337,1.05025,2.14481,0.0638951,0.102039,0.102213,1.64392,0.0515061,0.362779,0.668271,0.384093
130.867664399,0,0.0336798,0.452191,2.78869,0.249837,0.347946,0.104147,1.90175,0.0277608,0.508192,0.400095,0.390272
130.914104308,0.282434,0.0186038,0.0714671,2.69583,0.510158,0.482742,0.0618824,1.89683,0.031233,0.153521,0.501519,0.198662
130.960544218,0.0794453,0.0131429,0.496501,1.81196,1.08575,0.516035,0.451654,0.880274,0.0441836,0,1.1701,0.00505913
131.006984127,0.0353181,0.00329986,0.803948,1.13537,1.2137,1.14585,0.612012,0.358383,0,0,1.1707,0.0912116
131.053424036,0.068463,0.0162352,0.710414,1.05715,1.27911,1.43546,0.801165,0.481273,0,0,0.813396,0.924958
131.099863946,0.30747,0.267144,0.523511,0.954763,1.54679,1.42699,0.830777,0.541895,0,0,0.343917,1.98364
131.146303855,0.446756,0.272179,0.241294,1.11261,1.54711,1.17419,0.808955,0.507226,0,0,0,2.56387
131.192743764,0.0753947,0.115101,0.138138,1.94376,0.58376,0.710494,0.557705,1.68172,0.00496323,0.2119,0.0710725,2.622
131.239183673,0.078725,0.12205,0.00122247,2.15732,0.0830967,0.306787,0.270281,2.2578,0.0369951,0.23931,0.359367,2.28992
131.285623583,0,0,0,2.00884,0,0.242704,0.173618,2.33971,0.097448,0.433191,0.552032,1.80523
131.332063492,0,0,0.00186905,2.30991,0.00241747,0.00853738,0.00706777,2.07592,0.108979,1.15106,0.566004,1.43675
131.378503401,0,0,0.00126302,2.39397,0.00266242,0.00211434,0,1.49136,0.1982,1.20335,0.56225,1.4057
131.424943311,0,0,0.000777521,2.52002,0.00279774,0.0139844,0,1.15253,0.259077,0.95136,0.47322,1.39424
131.471383220,0,0,0,2.58369,0.0122702,0.174016,0.0290884,0.979015,0.229546,0.79478,0.40776,0.843237
131.517823129,0,0.179176,0.0152381,2.43544,0.00447358,0.283201,0.0495865,0.661954,0.116175,1.64639,0.446452,0.295502
131.564263039,1.85657e-05,0.246356,0.0186366,1.97981,0.201298,0.341902,0.0434348,0.455206,0.092031,2.56504,0.440233,0.000559813
131.610702948,0.000506317,0.216091,0.00267832,1.59026,0.291572,0.378339,0.0278965,0.651446,0.0624033,2.98244,0.25965,0.00040164
131.657142857,0,0.19425,1.10656e-05,1.73534,0.289722,0.345207,0.0214099,0.718415,0.0565886,2.99951,0.294025,0.000422361
131.703582766,0,0.2176,0.0684872,1.64464,0.271058,0.347321,0.0137928,0.614783,0.0326989,2.88912,0.386985,0.000575504
131.750022676,0,0.177093,0.520914,1.19832,0.323311,0.220468,0.0120989,0.315208,0.0148643,2.79743,0.582571,0.000692926
131.796462585,0.00241186,0.167082,1.12066,0.232299,0.957267,0.155403,0.8106,0.0819916,0,2.62064,0.272545,0.000806642
131.842902494,0,0.143154,1.76102,0.0630937,0.928732,0.2513,1.07478,0.0732016,0,2.81468,0.000290231,0.000918662
131.889342404,0.006207,0.128251,1.89597,0.0411636,0.916043,0.240211,1.06302,0.0732378,0,2.88461,0.00036252,0.000982422
131.935782313,0.0145389,0.170724,1.69745,0.00500193,1.02882,0.20166,0.989861,0.0602371,0.00525487,2.79621,0.000524254,0.000906892
131.982222222,0.0137949,0.23139,1.50172,0.0158802,1.10494,0.174048,1.00684,0.00795481,0.0267611,2.53041,0.000461173,0.0282155
132.028662132,0.00722689,0.225647,1.40604,0.0152214,1.10575,0.161093,1.14211,0,0.0857571,2.49903,0.000203683,0.266843
132.075102041,0.00495003,0.183036,1.72821,0.0163503,1.07405,0.141787,1.20515,0,0.0333021,2.53663,4.77183e-05,0.291537
132.121541950,0.0103217,0.176568,1.73988,0.0153559,1.07823,0.118136,1.27499,0.00532647,0.187573,2.47127,0.000230996,0.000910385
132.167981859,0.0291417,0.845386,0.739364,0.0133092,0.662614,0,0.91628,0.224212,0.425839,2.74905,0.000883124,0.000907428
132.214421769,0.0202987,1.22806,0.386705,0.284491,0.328067,0.779482,0.204326,0.143298,0.0282408,2.51441,0.111399,0.000785492
132.260861678,0.0152519,1.27082,0.316244,0.550484,0.528805,1.03966,0.0684803,0.0780655,0.0563589,2.37367,0.143987,0.0327895
132.307301587,0.331862,1.07702,0.225938,0.70633,0.490227,0.847085,0.00142497,0.0578145,0.0820233,2.31695,0.0572385,0.154534
132.353741497,0.781518,0.625818,0.182979,0.966018,1.30326,0.274028,0.000767429,0.492021,0.140835,1.52903,0.0586591,0.319656
132.400181406,1.71313,0.100879,0.84178,0.786066,1.41115,0.00616482,0,1.00471,0.27073,0.754642,0.000996961,0.519309
132.446621315,1.73115,0.153952,0.995402,0.332214,1.14366,0,0.127273,2.19436,0.181224,0,0.00156736,0.57342
