TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
114.242176871,0.173692,0.917123,0.0418298,3.30282,0.159787,0.369666,2.49536,0.325408,0.165654,0.000358793,0.930804,0.0717468
114.288616780,0,0.841715,0.000704316,3.50993,0.036645,0.385203,1.96617,0.758906,0.0603893,0.00112365,1.10949,0.149721
114.335056689,0.0858403,0.787047,0.000948449,3.55267,0.0325689,0.367098,2.08769,0.584617,0.004227,0.000934022,1.2379,0.22642
114.381496599,0.0928686,0.767741,0.180294,3.38202,0.0253159,0.177571,1.96149,0.656616,0.0266357,0.0429952,1.34808,0.326578
114.427936508,0.0403511,0.752131,0.132737,3.25331,0,0.0523899,1.95562,0.890105,0.00817622,0.0236016,1.30217,0.343904
114.474376417,0.15615,0.441359,0.195654,3.59058,0,0.0533388,2.18665,0.846344,0.00964765,0.248512,1.07346,0.0954017
114.520816327,0.437248,0.399892,0.0688088,3.54954,0.0178314,0.0353108,2.35832,0.553529,0.00353311,0.555272,0.920989,0.091517
114.567256236,0.0220137,0.57382,0.0908457,3.4806,0.0301474,0.0615265,2.50299,0.523225,0.0335496,0.153999,0.802413,0
114.613696145,0.0927884,0.535737,0.485015,3.50124,0.0909023,0.256158,2.18465,0.355762,0.0358186,0.0502754,0.904875,0
114.660136054,0.590836,0.501836,0.448166,3.57878,0.0493017,0.830516,1.27958,0.263477,0.0601158,0.068744,0.971133,0
114.706575964,1.03477,0.362941,0.322109,3.42106,0.0291419,1.1436,0.44223,0.391527,0.0630979,0.0712646,1.05922,3.6754e-06
114.753015873,1.01659,0.480841,0.321048,2.92948,0.191935,1.25754,0.260844,0.241057,0.0247524,0.0345563,0.91316,0.0193226
114.799455782,1.03813,0.7695,0.473284,2.37046,0.329968,1.0464,0.278817,0.225833,0.0349453,0.110523,0.669452,0.102439
114.845895692,0.968699,0.724868,0.429929,2.26048,0.391143,0.213202,1.53421,0.195376,0.0898067,0.10149,0.60804,0.0947594
114.892335601,0.000231923,0.642019,0.274781,2.68334,0.418084,0.158948,2.06062,0.257546,0.0019623,0.0349098,0.775367,0.0875725
114.938775510,0.0424933,0.578637,0.135441,2.85316,0.462019,0.0531024,1.98883,0.429384,0.000577256,0.12973,1.13014,0.00867885
114.985215420,0.764792,0.385617,0.00792687,2.71756,0.446432,0.0598342,1.55632,0.370674,0.0355688,0.0253861,1.27659,5.83085e-05
115.031655329,1.09718,0.340735,0.024734,2.55631,0.422407,0.713178,0.696601,0.335675,0.06271,0.128171,1.31934,5.92111e-05
115.078095238,1.2938,0.132851,0.0309309,2.53657,0.208495,1.06572,0.593762,0.103898,0.0566511,0.248614,1.27591,2.59592e-05
115.124535147,1.16904,0.0418974,0.017557,2.58529,0.351672,1.03051,0.640352,0.315717,0.249703,0.216557,1.13939,0
115.170975057,0.771164,0.411361,0.00648868,2.44055,0.360328,1.15233,0.309813,0.00934846,0.768526,0.093637,1.69135,0.117391
115.217414966,0,0.78736,0.236543,1.88887,0.429353,0.969451,0.378753,0.0171957,1.07242,0,2.39527,0.246545
115.263854875,0,2.02047,0.379951,1.26412,0.386301,1.32097,0.24154,0.0165505,0.932962,0,2.69637,0.234999
115.310294785,0,2.80036,0.30187,0.944268,0.337381,1.42707,0.0154275,0.0138322,0.878032,0,2.70044,0.197372
115.356734694,0,2.95659,0.209545,1.00079,0.0760312,1.07027,0.0279208,0.0682946,0.952959,0.00157232,2.40117,0.18352
115.403174603,5.65925e-05,2.63962,0.195342,0.84343,0.108182,0.922309,0.269885,0.129111,1.04464,0.00282362,2.24548,0.240813
115.449614512,0,2.45683,0.350516,0.917826,0.405686,1.29408,0.258685,0.0217951,1.01735,0.00320985,1.89641,0.176525
115.496054422,0.234203,2.78156,0.272992,0.972452,0.421511,1.35259,0.152789,0.00896015,0.839168,0.00338259,1.65675,0.178551
115.542494331,0.273607,3.14327,0.0903215,1.06593,0.453923,1.30953,0.0265622,0.00837544,0.667152,0.00339041,1.93442,0.17193
115.588934240,0.125026,3.27383,0.0887263,1.22972,0.428614,1.55271,0.0498745,0.202446,0.523224,0.0030211,2.2294,0.159516
115.635374150,0,2.55959,0.004642,1.67816,0.247669,1.12571,0.625352,0.574267,0.457466,0.00192221,2.45724,0.183706
115.681814059,0,1.23609,0.00407371,2.83994,0.0147936,0.720995,0.732336,0.800073,0.579609,0.000651703,1.83424,0.543349
115.728253968,0.798721,0.641393,0.00318532,3.07739,0.0148306,0.365835,0.476904,0.884108,0.383319,0.0845989,1.57586,0.489624
115.774693878,0.503163,0.464061,0.328743,3.09291,0.00344906,0.575612,0.491947,0.741091,0.350761,0.0132565,1.49913,0.0763545
115.821133787,0.390135,0.610595,0.519533,2.85435,0.0214352,0.804049,0.00436241,0.655228,0.323472,0.012141,1.72227,0.67192
115.867573696,0.19319,0.806793,0.697308,2.58443,0.00380187,1.17852,0,0.764076,0.177986,0.0264962,1.64367,0.821739
115.914013605,0.126906,0.849753,0.853993,2.18222,0.00381745,1.21171,0,0.847736,0.0992251,0.0157652,1.84945,0.992788
115.960453515,0.168138,0.395583,0.782569,1.94498,0.0392896,1.14646,0,0.686284,0.290153,0,1.80515,0.804597
116.006893424,0,1.13006,0.45822,1.92962,0.264989,1.11564,0.0146275,0.488848,0.486371,0.289569,1.47204,0.739279
116.053333333,0.0210406,2.77516,0.0479067,1.00218,0.395131,1.59346,0.0191458,0.296993,1.35287,0.517687,0.867009,0.905454
116.099773243,0.124133,3.63124,0.0364595,0.295712,0.341329,2.09972,0.0248986,0.207648,1.8336,0.224264,0.438917,0.738909
116.146213152,0.0774469,4.1548,0.00418977,0.164249,0.065863,2.27634,0.0178,0.262793,1.97091,0.000601034,0.130804,0.513718
116.192653061,0,4.28727,0.0507304,0.167177,0.0518842,2.23299,0.0174352,0.306982,1.96948,0.00109676,0.0988448,0.265799
116.239092971,0,4.3327,0.0180608,0.177981,0.0233555,2.07472,0.0174765,0.1316,1.96189,0.00113016,0.315431,0.185306
116.285532880,0,4.08104,0.00192305,0.297099,0.0162542,1.8173,0.0925744,0.143187,1.97237,0.00120112,0.706144,0.133344
116.331972789,0.150335,3.71386,0.00109071,1.09939,0.00234367,1.39698,0.125089,0.446236,1.4961,0.00112643,0.940578,0.200778
116.378412698,0.236296,3.0678,0.00229445,2.22024,0.0786499,0.929601,0.215216,0.654194,1.33698,0.00199917,1.18314,0.347954
116.424852608,0.218511,2.27054,0.137018,2.88882,0.0403313,0.42451,0.297356,0.765479,1.41468,0.00131112,1.11518,0.486778
116.471292517,0.157587,1.73727,0.122316,3.16338,0.0306904,0.388336,0.312078,0.79072,1.46172,0.00099722,1.08688,0.604627
116.517732426,0.440333,1.39574,0.0848685,3.31962,0.00984437,0.217212,0.0877224,0.673606,1.37521,0.00144012,1.14467,0.67684
116.564172336,0.800494,1.18307,0.204895,3.2716,0.00412783,0.16037,0,0.319004,1.46949,0.00101763,1.22451,0.834417
116.610612245,0.613417,1.28695,0.21763,3.25398,0.0389172,0.286102,0,0.277255,1.53811,0.000239782,1.20221,0.863997
116.657052154,0.149042,1.39882,0.222705,3.36942,0.000201857,0.301009,0.0297767,0.462067,1.61244,0,1.08374,0.703161
116.703492063,0.0821548,1.59732,0.0438335,3.38097,0,0.326972,0.0242343,0.402438,1.56174,0.0960969,1.07154,0.495644
116.749931973,0.150571,1.72191,0.112224,3.56226,0,0.591237,0,0.32511,1.01802,0.327697,1.22415,0.450866
116.796371882,0.161507,1.49968,0.189075,3.56457,0,0.673929,0,0.237909,1.04812,0.318282,1.27948,0.451036
116.842811791,0.0574781,1.08939,0.0046537,3.17918,0,0.617855,0.157046,0.492415,1.62457,0.317419,1.36449,0.381071
116.889251701,0.123799,0.926106,0.000956035,3.00412,0.0183298,0.747621,0.201336,0.557879,1.6953,0.282926,1.30152,0.561811
116.935691610,0.190483,1.08772,0.00891219,3.01697,0.0239304,0.683621,0.113642,0.627898,1.69097,0.0833823,1.06489,0.655472
116.982131519,0.134465,1.33098,0.135155,3.2787,0.0202149,0.666188,0.00308064,0.641269,1.42979,0,1.00024,0.656949
117.028571429,0.0136942,1.55811,0.166545,3.29176,0,0.596235,0.0226582,0.589849,1.32894,0,1.25442,0.512058
117.075011338,0.000430427,1.38961,0.187932,3.20823,0,0.0892558,0.305485,0.55466,1.46681,0.0436727,1.17101,0.54551
117.121451247,0.00323517,1.27665,0.196665,3.12916,0.00918662,0.0973132,0.58363,0.657522,1.41618,0.0600614,0.970681,0.426966
117.167891156,0.0276227,1.12218,0.14516,3.23,0.0197765,0.2065,0.698883,0.79352,1.39912,0.0114136,0.686647,0.45624
117.214331066,0.205902,0.733396,0.126452,3.06969,0.0317779,0.392744,0.643463,0.837759,1.7625,0,0.553875,0.704041
117.260770975,0.259983,1.03132,0.30439,2.66244,0.0389005,0.462901,0,0.404429,2.05456,0,0.693712,1.03194
117.307210884,0.154622,1.35637,0.195515,2.73007,0.0349205,0.522742,0.00216026,0.340301,1.91766,0,0.626338,1.06016
117.353650794,0.19132,1.41685,0.0400266,2.94732,0.00886362,0.363888,0.0854936,0.480406,2.12189,0.000422862,0.137781,1.08383
117.400090703,0.66146,2.35443,0.205764,2.12172,0.00397177,0.607337,0.223543,0.274257,2.6374,0.00126829,0.000370192,0.807066
117.446530612,0.635577,2.61041,0.265141,1.68081,0.0164987,1.32461,0.130558,0.167182,2.55768,0.00185064,0.00030368,0.547233
117.492970522,0.588001,2.7158,0.124691,1.40281,0.0475983,1.58261,0,0.411096,1.99933,0.00259821,0.000211231,0.455877
117.539410431,0.612152,2.73953,0.00136271,1.52131,0.0979664,1.59038,0.000726042,0.421536,1.32477,0.132326,0.00901486,0.426817
117.585850340,0.785544,2.68311,0.0302013,1.746,0.214268,1.51197,0.0305869,0.187074,1.3541,0.336177,0.0312097,0.389407
117.632290249,0.58358,2.50886,0.24265,1.86228,0.243219,1.50861,0.0471796,0.00943429,1.4229,0.196394,0.00246912,0.621488
117.678730159,0.448338,2.23116,0.333307,1.841,0.0427214,1.10513,0.0720608,0.0493381,1.48451,0.285507,0,0.721039
117.725170068,0.539251,2.56128,0.420083,1.76662,0.028132,0.734886,0.396071,0.482205,1.26024,0.698135,0,0.401635
117.771609977,0.28979,2.94201,0.439217,1.63523,0.0170099,0.519216,0.421472,0.806784,0.857585,0.696054,0,0.14691
117.818049887,0.483935,3.2265,0.378191,1.2938,0.089936,0.721124,0.146233,0.632137,0.607466,0.538114,0.295921,0.1998
117.864489796,0.809913,3.29038,0.132262,1.46217,0.247163,0.40965,0.223202,1.03975,0.481738,0.245624,0.307473,0.172757
117.910929705,0.810774,2.96314,0.146119,2.0652,0.180451,0.319255,0.200473,1.35228,0.389003,0.486794,0.307505,0.181027
117.957369615,0.616,2.15334,0.187318,2.86152,0.032867,0.97738,0.033065,1.18029,0.450132,0.554313,0.698762,0.148789
118.003809524,0.60024,1.21308,0.172685,3.34293,0.0295907,1.25804,0,0.909703,0.375174,0.484802,1.22081,0.083208
118.050249433,0.661339,0.520313,0.100165,3.1874,0.0390436,1.31493,0,0.851048,0.225675,0.340753,1.39154,0.0975967
118.096689342,0.82373,0.369965,0.00694353,2.9842,0,1.2881,0,0.910655,0.127232,0.261411,1.45031,0.138461
118.143129252,1.07405,0.285946,0.00530803,2.99047,0,1.33473,0.0380335,0.713556,0.0671382,0.181391,1.38327,0.0939138
118.189569161,1.21475,0.186672,0.00130038,2.86319,0,1.15924,0.0352081,0.729208,0.101493,0.242295,1.30961,0.0436096
118.236009070,1.2985,0.203571,0,2.60546,0.024619,0.894664,0.00859621,0.988085,0.115519,0.120142,1.3328,0.0302095
118.282448980,1.09779,0.0608938,0.000469906,2.3825,0.230271,1.14359,0.018765,1.20355,0.155087,0.00379134,1.89123,0.210202
118.328888889,0.719904,0.00169475,0.0018318,2.67589,0.329484,1.42635,0.0302114,0.912276,0.174478,0.00403386,2.39701,0.30812
118.375328798,0.293051,0.118887,0.00531924,2.65305,0.333595,1.38164,0.0708411,0.880044,0.0562076,0,2.7721,0.422376
118.421768707,0.0137492,0.891926,0.032939,2.45829,0.262711,1.06149,0.448103,1.05794,0.0068789,0,2.71674,0.0001763
118.468208617,0.0228367,1.59984,0.0886259,2.00452,0.0212609,0.807721,0.746868,0.947601,0.188815,0.173545,2.29589,0.0429653
118.514648526,0.161639,2.27106,0.073167,1.12282,0.0165894,1.07292,0.466972,0.567859,1.05092,0.249088,1.87444,0.196789
118.561088435,0,2.74854,0.0445265,0.606862,0,0.996493,0.156711,0.835185,1.1611,0.0647489,1.96473,0.377715
118.607528345,0,2.80137,0.0836831,0.689495,0,1.15218,0.0647947,0.664318,1.17186,0.26459,1.96895,0.363934
118.653968254,1.25267e-05,2.64462,0.0681756,0.700405,0,1.30207,0.435649,0.445706,1.18965,0.323181,1.91103,0.379402
118.700408163,0,2.82646,0,0.603538,0,1.49976,0.491284,0.526763,1.17413,0.161722,2.12251,0.396064
118.746848073,0,3.09044,0,0.361806,0.000584792,1.28854,0.485988,0.614849,1.15942,0.0469093,2.2219,0.309848
118.793287982,0,3.30692,0.00194198,0.584088,0.124841,1.27616,0.865379,0.65515,1.12377,0.0257583,1.47687,0.180093
118.839727891,0,3.2738,0.0841338,0.850025,0.174814,0.947841,1.91586,0.351622,1.29119,0.00371106,0.363633,0.114449
118.886167800,0,3.16699,0.0742354,0.91891,0.171305,0.582891,2.29899,0.132817,1.30426,0.00373218,1.80642e-06,0.102713
118.932607710,0,2.97698,0.124233,1.00576,0.231905,0.282318,2.33823,0.0331804,1.09132,0.139753,0,0.181474
118.979047619,0.0449824,2.76724,0.0267075,1.01733,0.224533,0.277383,2.29222,0.018937,0.984792,0.426359,0,0.217961
119.025487528,0.0514943,2.74887,0.0357911,1.02166,0.241202,0.284202,2.28211,0,0.883377,0.503198,0.00105125,0.169815
119.071927438,0.125899,2.74615,0.0578722,1.30257,0.208256,0.385639,2.23626,0.0287544,0.740473,0.53621,0.0025902,0.170977
119.118367347,0.337881,2.08969,0.0535931,2.18842,0.0813761,0.410081,2.07915,0.561242,0.669336,0.252047,0.293722,0.122525
119.164807256,0.179918,1.1429,0.0365346,2.63708,0.0268925,0.429124,2.08304,0.523066,0.621916,0.00591491,0.971366,0.137729
119.211247166,0.0976663,0.516998,0.00658234,2.62006,0.0159372,0.472649,2.28948,0.587864,0.455959,0.164346,1.27909,0.124973
119.257687075,0,0.685935,0.0486235,2.51366,0.0289453,0.466186,2.40298,0.688962,0.224994,0.270543,1.34281,0.216456
119.304126984,0.000119623,0.933522,0.0904045,2.73951,0.0372628,0.232502,2.21261,0.80509,0.102854,0.120896,1.12476,0.282084
119.350566893,0.0769297,0.97304,0.109668,3.04471,0.0305253,0.239191,1.86758,0.997167,0.024651,0.0011165,0.949396,0.334289
119.397006803,0.189739,0.865728,0.0795738,3.1186,0.178122,0.327688,1.95815,0.591001,0.136785,0.000771102,0.875772,0.455593
119.443446712,0.10576,0.700382,0.0997348,3.29368,0.0464855,0.201001,2.59681,0.304049,0.350806,0.0555361,0.572519,0.240659
119.489886621,0.0442632,0.570412,0.177015,3.25513,0.0586812,0.374777,2.67226,0.213439,0.451101,0,0.561844,0.0615565
119.536326531,0.00755667,0.578344,0.264135,3.28588,0.108595,0.43985,2.60534,0.116961,0.339584,0,0.625323,0.0573646
119.582766440,0.0123448,0.700659,0.265624,3.18828,0.087854,0.462694,2.71036,0.0487746,0.201471,0,0.625459,0.152655
119.629206349,0.00742904,0.734118,0.178581,3.07472,0.107267,0.454414,2.92181,0.153114,0.225041,0,0.56449,0.155186
119.675646259,0.0471405,0.635668,0.215495,2.84597,0.205481,0.197777,2.87852,0.202387,0.136311,0,0.661484,0.188932
119.722086168,0.165398,0.545817,0.0134446,2.69296,0.249296,0.158338,3.05611,0.087584,0.05533,0,0.711654,0.17526
119.768526077,0.269686,0.689828,0.00343651,2.71216,0.200434,0.236593,3.16264,0.0384101,0.0386253,0,0.844167,0.207601
119.814965986,0.409162,0.84703,0.00120381,2.82509,0.187883,0.369844,2.71015,0.0174098,0.0026738,0.04815,1.0099,0.181494
119.861405896,0.239062,0.970854,0.0402275,3.08052,0.153268,0.273627,2.06908,0.559794,0.00174355,0.0863327,1.21655,0.13728
119.907845805,0.0528523,1.02122,0.155022,3.13978,0.0162459,0.354348,2.16027,0.67418,0.000701517,0.0484642,1.31691,0.145726
119.954285714,0.0365394,1.00095,0.00404635,3.18228,0.0584906,0.026721,2.37362,0.657943,9.1722e-05,0.359189,1.28799,0.0733359
120.000725624,0.0511727,0.893363,0.0963438,3.20448,0.0166812,0.151155,2.37894,0.71718,0,0.569106,1.13875,0.143147
120.047165533,0.109445,0.648666,0.233663,3.24489,0.0132854,0.0874701,2.53164,0.6068,0.000995693,0.442377,0.951295,0.552977
120.093605442,0.0819222,0.607648,0.28865,3.31069,0.115445,0.33242,2.62171,0.0890852,0.00171452,0.245245,0.628312,0.407798
120.140045351,0.0888669,0.560616,0.278879,3.35675,0.0750495,0.102632,2.65852,0.136219,0.129111,0.11703,0.674806,0.00609831
120.186485261,0.0358368,0.427391,0.220108,3.52155,0.25764,0.23715,2.23805,0.135304,0.0799742,0.00203107,1.07864,0.00977151
120.232925170,0.65316,0.288226,0.182285,3.69044,0.205879,0.839382,0.835841,0.282656,0.0397797,0.00211674,0.866328,0.0491617
120.279365079,0.715242,0.122104,0.183997,3.39305,0.207155,1.24901,0.275059,0.349367,0.0606641,0.0311256,0.296592,0.172775
120.325804989,0.628371,0.190288,0.0956285,2.82728,0.230075,1.2209,0.0290092,0.301435,0.082053,0.474844,0.125658,0.307452
120.372244898,0.109051,0.432654,0.00940035,2.53107,0.366237,0.739924,1.16192,0.307936,0,0.740231,0.209966,0.277526
120.418684807,0,0.447836,0.0169607,2.40995,0.475522,0.268804,2.1281,0.189446,0,0.703243,0.514541,0.124713
120.465124717,0.00866682,0.347601,0.0970787,2.25174,0.455258,0.276652,2.36776,0.0824137,0.00151478,0.67468,0.843046,0.126289
120.511564626,0.0596717,0.255423,0.107467,2.05861,0.421459,0.261451,2.46658,0.308879,0.00438762,0,1.12364,0.128221
120.558004535,0.261581,0.184355,0.0727959,2.07952,0.339751,0.668781,1.96786,0.533943,0.00343272,0,1.13946,0.0663189
120.604444444,1.07871,0.0815227,0.00958942,1.9257,0.292249,1.28234,1.04172,0.548505,0.0128648,0.168368,1.33023,0.0598491
120.650884354,1.1685,0.241262,0.0136407,1.89596,0.280112,1.25007,0.502504,0.516679,0.0206186,0.331039,1.56409,0.0962172
120.697324263,1.07281,0.634936,0.00371514,1.88437,0.132591,1.43661,0.359427,0.390325,0,0.236332,1.96817,0.152172
120.743764172,0.950906,1.36202,0.0030732,1.54087,0.110518,1.14128,0.134334,0.311672,0.553675,0,2.79365,0.302126
120.790204082,0.198392,2.0851,0.00153489,1.34942,0.0883833,0.936729,0.453045,0.0304313,0.952162,0,2.84131,0.417562
120.836643991,0.138135,2.21939,0.0798433,1.28877,0.0509204,0.974995,0.386415,0.120746,1.02232,0.00200907,2.63252,0.413252
120.883083900,0.0252072,2.27838,0.0556031,1.18519,0.201428,1.08653,0.23955,0.55953,0.991022,0.000653829,2.26842,0.278582
120.929523810,0.0906634,2.62447,0.00126776,1.05946,0.332894,1.39911,0.412213,0.849626,0.947896,0.00185757,1.69513,0.325365
120.975963719,0.172595,2.82128,0.00192549,1.06569,0.239172,1.58392,0.466029,0.968277,0.888734,0.00117503,1.27398,0.252084
121.022403628,3.59017e-05,2.8987,0.0012149,1.05545,0.277449,1.68923,0.297708,1.08323,0.999774,0.00174538,1.00307,0.212325
121.068843537,0.0841006,2.72319,0.134615,1.37306,0.400291,1.58041,0.502029,0.922802,1.1676,0.00117503,0.940468,0.18528
121.115283447,0.162592,2.64545,0.0934076,1.66255,0.327437,1.57421,0.533801,0.687016,1.20542,0.000674016,1.28895,0.192456
121.161723356,0.0972876,2.79029,0.0930224,2.26463,0.19676,1.45986,0.0538321,0.303478,1.02512,0.00111482,1.76328,0.187116
121.208163265,0,1.98189,0.0932662,3.00868,0.149967,1.02838,0.108162,0.221595,0.729933,0.00127014,2.12862,0.136616
121.254603175,0,1.40237,0.006763,3.30432,0.195514,0.753863,0.121507,0.401857,0.313342,0.191572,2.22071,0.0693967
121.301043084,0.0681827,1.30024,0.00241042,3.09734,0.157438,0.945232,0.175951,0.278118,0.16612,0.128657,2.42667,2.74031e-05
121.347482993,0.0950253,0.807543,0.00123336,3.27443,0.0996213,0.93855,0.165417,0.549886,0.34178,0.255339,2.3485,0.102209
121.393922902,0.314814,0.332128,0.00919881,3.40262,0,1.05952,0.297278,1.04444,0.319672,0.426777,1.93247,0.114657
121.440362812,0.667609,0.1828,0.00456051,3.32657,0.0303133,0.96839,0.291645,1.20787,0.191701,0.296386,1.90468,0.131384
121.486802721,0.512722,0.261584,0.209494,3.24359,0,0.930072,0.102008,1.35735,0.125112,0.110274,1.93987,0.010881
121.533242630,0.235702,0.362265,0.0703041,2.849,0,1.04699,0,1.43254,0.0735807,0.109299,1.8191,0.000333978
121.579682540,0.332415,0.470589,0,2.22069,0.366014,1.48487,0,1.22495,0.0796863,0.543936,1.44552,0.503505
121.626122449,0.656849,0.484235,0.0514906,1.14177,0.418563,2.21539,0,0.903052,0.51514,1.09804,1.05315,0.702576
121.672562358,0.731313,0.896318,0.0435488,0.505448,0.269399,2.88716,0,0.162184,0.547039,1.38354,0.338436,0.894569
121.719002268,0.775771,1.37319,0.00308882,0.525198,0.0228313,2.99146,0.0191238,0.108468,0.788403,0.979873,0.000371539,0.96987
121.765442177,0.780175,1.89821,0.00455421,0.354731,0.0278287,2.78151,0.0371967,0.145423,1.04323,0.73495,0.000954206,0.779817
121.811882086,0.764566,2.19873,0.00271722,0.142189,0.455139,2.65515,0.0363468,0.311203,0.867581,0.677303,0.0122953,0.342972
121.858321995,0.645547,2.26595,0.00115372,0.149795,0.577556,2.90305,0.0436324,0.328498,0.778567,0.677498,0.0262613,0.0718083
121.904761905,0.493251,1.96737,0.00133521,0.188001,0.469672,2.80065,0.186956,0.147858,0.654453,0.654924,0.372834,0.000971188
121.951201814,0.407205,1.94563,0.180278,0.117663,0.411892,2.52379,0.58576,0.347891,0.50124,0.576313,0.908329,0.0879017
121.997641723,0.578326,2.27037,0.192625,0.36136,0.174419,1.64872,2.01295,0.57348,0.16088,0.353716,0.993237,0.0662187
122.044081633,0.517773,2.18837,0.0785492,0.558116,0.0875225,1.01085,2.92328,0.438062,0.419931,0.0353049,0.566741,0.247159
122.090521542,0.390977,2.57699,0.0717648,0.0769721,0.0636663,0.924963,2.43727,0.0593447,1.1402,0.00468012,0.52688,1.18664
122.136961451,0.25512,2.7943,0.150076,0.00858965,0.0558102,0.687345,1.87902,0.0280472,1.55842,0.0398349,0.521098,1.34312
122.183401361,0.271718,2.86623,0.253794,0.00741853,0.0506572,0.324374,1.96734,0.00029342,1.52037,0.0295869,0.489566,1.19153
122.229841270,0.212502,2.80448,0.334542,0.00278957,0.0309069,0.0676198,2.36749,0.0134901,1.25523,0.0206156,0.458752,0.883864
122.276281179,0.16386,2.30922,0.120169,0.0904265,0.0432422,0.173679,2.87783,0.294812,1.01732,0.14263,0.443517,0.506117
122.322721088,0.095854,1.70873,0.260137,0.0552701,0.116124,0.704219,2.92234,0.326177,0.644966,0.250114,0.447055,0.603538
122.369160998,0,1.80322,0.252626,0.00719141,0.20745,0.957615,2.54923,0.404505,0.703459,0.112968,0.524979,0.691786
122.415600907,0,2.18311,0.214405,0.00572586,0.384546,0.885919,2.52875,0.418539,0.921508,0.0232352,0.534312,0.502089
122.462040816,0,2.33487,0.216563,0.0638005,0.191961,0.653558,2.92309,0.440436,0.999722,0.0671135,0.469417,0.251215
122.508480726,0,2.16285,0.272843,0.217748,0.0542833,0.419037,3.10667,0.191548,1.18635,0.0513135,0.327499,0.483161
122.554920635,0,2.06288,0.166061,0.322853,0.16536,0.41759,3.00809,0.0421221,1.47402,0,0.307761,0.617672
122.601360544,0.0525176,2.38676,0.103381,0.332023,0.184388,0.51164,2.81139,0.0421452,1.38115,0.126222,0.218327,0.517957
122.647800454,0.160256,1.88262,0.387641,0.317959,0.156123,0.888269,2.40141,0.0502218,0.819983,0.443035,0.123059,0.644738
122.694240363,0.569659,1.30135,0.375961,0.386604,0.288883,1.49018,1.91207,0.260471,0.537062,0.547214,0,0.80999
122.740680272,0.731859,1.47167,0.23398,0.104964,0.206151,2.03554,1.65985,0.454128,0.429933,0.607296,0.318519,0.745542
122.787120181,0.776875,1.52848,0.133954,0.0913508,0.0209137,2.21688,1.67048,0.397892,0.539602,0.529435,0.248872,0.689439
122.833560091,0.493404,1.86349,0.522647,0.0803647,0.00974876,1.98881,1.84434,0.231008,1.09409,0.363273,0.198995,0.720179
122.880000000,0.275633,2.59182,0.426797,0.0456411,0.00560952,1.279,1.97135,0.0469861,1.13669,0.123282,0.396499,0.891526
122.926439909,0.330149,2.9076,0.129789,0,0.0440969,0.46103,2.56998,0,0.648791,0.0198853,0.440042,0.760467
122.972879819,0.314901,2.86031,0.00622239,0.00955941,0.0468735,0.349062,2.89045,0,0.518095,0.11318,0.438964,0.277495
123.019319728,1.12831,1.87816,0.00537418,0.00932803,0.00626302,0.655797,3.02872,0,0.384787,0.526037,0.411745,5.27716e-06
123.065759637,1.37657,1.41676,0.00505263,0.141835,0,0.922531,2.94826,0.145954,0.0213346,0.540849,0.37543,4.03687e-06
123.112199546,1.43626,1.27958,0.0027581,0.368203,0,0.974385,2.96818,0.179477,0.0231553,0.609494,0.344144,0
123.158639456,1.43574,0.873734,0.212734,0.507209,0.0163111,0.965171,2.75037,0.100055,0.0304525,0.752832,0.25635,1.30362e-05
123.205079365,1.26514,0.628203,0.560862,0.413841,0,1.04924,2.4105,0.047869,0.181994,1.0897,0.0519496,0.000157231
123.251519274,1.10294,0.452463,0.744559,0.248044,0,1.1889,2.1842,0.0330821,0.537213,1.49656,0.00742839,0.076241
123.297959184,1.44815,0.232809,1.30102,0.162048,0,1.24426,1.8975,0.114136,0.494899,1.5754,0.000440346,0.0922742
123.344399093,1.4714,0.17242,1.36044,0.166106,0,1.99718,1.91695,0.298596,0.339207,1.2709,0.00328087,0.0209625
123.390839002,1.76279,0.500199,1.12157,0.159431,0.110074,1.93458,1.80101,0.560771,0.283264,0.455673,0.244648,0.00919911
123.437278912,1.86191,0.931893,0.978848,0.123314,0.129492,1.60921,1.70209,0.498726,0.652414,0.198355,0.885205,0.0909312
123.483718821,2.07837,1.14284,0.624193,0.143144,0.31958,0.81964,2.13883,0.669911,0.195575,0.00143505,1.04988,0.0366775
123.530158730,1.93589,0.959635,0.112118,0.43967,0.463032,0.104314,2.75668,0.62681,0.0051556,0,0.973735,0.301524
123.576598639,0.768031,1.1042,0.113013,0.435198,0.420445,0,2.80662,0.393209,0.0107487,0.0181581,0.604016,0.95122
123.623038549,0.387121,1.09915,0.105473,0.295587,0.327225,0.00618228,2.65156,0.980877,0.00891173,0.272471,0.560067,1.06892
123.669478458,0.325865,0.924912,0.422673,0.198901,0.192621,0.0653062,2.4511,1.16962,0.00525288,0.361001,0.504093,0.922252
123.715918367,0.238627,1.0467,0.63862,0.4301,0.0169433,0.0705287,2.28623,1.1643,0.00273045,0.580774,0.513432,0.865063
123.762358277,0.21917,1.21615,0.642589,0.379044,0.0706582,0.148845,2.13712,1.26479,0.004308,0.74926,0.482755,1.11021
123.808798186,0.123819,1.07876,0.604498,0.471409,0.108532,0.417224,2.43393,1.32984,0.0260817,0.725626,0.467334,1.31894
123.855238095,0,1.07685,0.561922,0.372879,0.367936,0.534437,2.58406,1.38212,0.0411755,0.611441,0.859963,1.23281
123.901678005,0,1.07562,0.312284,0.489983,0.557168,0.579054,2.6882,1.24743,0.0103486,0.631072,1.73446,0.750737
